Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2017 (Friday)",4:00 p.m.,Neutral,University of Wisconsin-Whitewater,"Cedar Rapids, IA",,,Coe College Mabel Lee Invite,"L,0-3(16-25, 25-27, 16-25)",Box ScoreRecap
"September 1, 2017 (Friday)",8:00 p.m.,Neutral,University of Wisconsin-La Crosse,"Cedar Rapids, IA",,,Coe College Mabel Lee Invite,"L,1-3(21-25, 11-25, 26-24, 15-25)",Box ScoreRecap
"September 2, 2017 (Saturday)",10:00 a.m.,Neutral,Northland College,"Cedar Rapids, IA",,,Coe College Mabel Lee Invite,"W,3-0(25-18, 25-16, 25-13)",Box ScoreRecap
"September 8, 2017 (Friday)",2:00 p.m.,Neutral,Crown College,"Minneapolis, MN",,,North Central University Tournament,"W,3-2(23-25, 25-8, 25-8, 22-25, 15-8)",Box ScoreRecap
"September 8, 2017 (Friday)",6:00 p.m.,Away,North Central University (MN),"MINNEAPOLIS, MN",,,North Central University Tournament,"W,3-0(25-22, 25-16, 25-8)",Box ScoreRecap
"September 9, 2017 (Saturday)",1:00 p.m.,Neutral,Faith Baptist Bible Athletics,"Minneapolis, MN",,,North Central University Tournament,"W,3-0(25-14, 25-18, 25-11)",Box ScoreRecap
"September 9, 2017 (Saturday)",3:00 p.m.,Neutral,Providence University College (Exhibition),"Minneapolis, MN",,,North Central University Tournament,"W,3-1(25-20, 25-22, 22-25, 25-20)",Box ScoreRecap
"September 12, 2017 (Tuesday)",7:00 p.m.,Away,Buena Vista University,"Storm Lake, IA",,,,"L,1-3(12-25, 25-21, 21-25, 23-25)",Box ScoreRecap
"September 15, 2017 (Friday)",5:30 p.m.,Neutral,Robert Morris College (Ill.),"Jacksonville, IL",,,Illinois College Tournament,"W,3-0(25-7, 25-9, 25-5)",Box ScoreRecap
"September 15, 2017 (Friday)",7:30 p.m.,Neutral,Principia College,"Jacksonville, IL",,,Illinois College Tournament,"W,3-0(25-19, 28-26, 25-22)",Box ScoreRecap
"September 16, 2017 (Saturday)",Noon,Neutral,Olivet College,"Jacksonville, IL",,,Illinois College Tournament,"W,3-1(25-23, 18-25, 27-25, 25-20)",Box ScoreRecap
"September 16, 2017 (Saturday)",2:00 p.m.,Neutral,Lincoln Christian University,"Jacksonville, IL",,,Illinois College Tournament,"W,3-0(25-21, 25-20, 30-28)",Box ScoreRecap
"September 23, 2017 (Saturday)",1:00 p.m.,Neutral,Grace Bible,"Dubuque, IA",,,,"W,3-0(25-22, 25-16, 25-22)",Box ScoreRecap
"September 23, 2017 (Saturday)",3:00 p.m.,Away,Emmaus Bible College,"Dubuque, IA",,,,"W,3-0(25-23, 25-20, 25-15)",Box ScoreRecap
"September 27, 2017 (Wednesday)",7:00 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,,"L,0-3(18-25, 22-25, 16-25)",Box ScoreRecap
"September 30, 2017 (Saturday)",11:00 a.m.,Away,Ripon College,"Ripon, WI",,,,"L,2-3(25-19, 23-25, 23-25, 26-24, 12-15)",Box ScoreRecap
"October 3, 2017 (Tuesday)",7:00 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-13, 25-14, 25-23)",Box ScoreRecap
"October 6, 2017 (Friday)",7:00 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,,"L,2-3(25-22, 19-25, 25-14, 22-25, 17-19)",Box ScoreRecap
"October 7, 2017 (Saturday)",1:00 p.m.,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-15, 25-16, 25-23)",Box ScoreRecap
"October 10, 2017 (Tuesday)",7:00 p.m.,Home,University of Dubuque,"Grinnell, IA/Darby Gymnasium",,,,"L,0-3(25-13, 25-23, 25-23)",Box ScoreRecap
"October 12, 2017 (Thursday)",7:00 p.m.,Away,Faith Baptist Bible,"Ankeny, Iowa",,,,"W,3-0(25-14, 25-20, 25-23)",Box ScoreRecap
"October 14, 2017 (Saturday)",1:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,3-2(23-25, 25-22, 25-22, 19-25, 15-10)",Box ScoreRecap
"October 20, 2017 (Friday)",7:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"W,3-1(13-25, 25-19, 25-21, 25-22)",Box ScoreRecap
"October 21, 2017 (Saturday)",1:00 p.m.,Away,St. Norbert College,De Pere. WI,,,,"L,1-3(14-25, 10-25, 25-23, 16-25)",Box ScoreRecap
"October 28, 2017 (Saturday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,3-1(25-21, 23-25, 25-19, 25-17)",Box ScoreRecap
"November 3, 2017 (Friday)",7:00 p.m.,Away,Cornell College (Semifinal),"Mount Vernon, IA",,,2017 Midwest Conference Tournament,"L,2-3(25-23, 25-23, 23-25, 18-25, 13-15)",Box ScoreRecap
