Unnamed: 0,Time,Athletes,Meet,Meet Date
,52.83,"Carpenter, Bresette-Buccin, Jensen, Schmiechen",MWC Conference Championships,"May 8, 2015"
,53.01,"Carpenter, Bresette-Buccin, Jensen, Schmiechen",2015 Kip Janvrin Open,"Apr 23, 2015"
,53.16,"Carpenter, Bresette-Buccin, Jensen, Schmiechen",Monmouth fighting Scots Outdoor-,"May 2, 2015"
,53.69,"Carpenter, Bresette-Buccin, Jensen, Schmiechen",2015 Jim Duncan Invitational,"Apr 10, 2015"
,59.06,"Goldman, Carlson, McConnell, Peckham",Monmouth fighting Scots Outdoor-,"May 2, 2015"
