Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2013 (Saturday)",3:00 pm,Home,#25 DePauw University,"Galesburg, IL/Jorge Prats Field",,,,"L,0-6",Box ScoreRecapBox Score
"September 4, 2013 (Wednesday)",4:00 pm,Home,Rockford University,"Galesburg, IL/Jorge Prats Field",,,,"W,9-0",Box ScoreRecapBox Score
"September 6, 2013 (Friday)",1:00 pm,Neutral,Finlandia University,"Ashland, WI/ Northland College",,,Northland Invitational,"W,7-0",Box ScoreRecapBox Score
"September 7, 2013 (Saturday)",5:00 pm,Away,Northland College,"Ashland, WI/ Northland College",,,Northland Invitational,"W,2-0",Box ScoreRecapBox Score
"September 11, 2013 (Wednesday)",4:00 pm,Away,Concordia University - Chicago,"Chicago, IL",,,,"W,4-3OT",Box ScoreRecapBox Score
"September 14, 2013 (Saturday)",1:00 pm,Home,Iowa Wesleyan College,"Galesburg, IL/Jorge Prats Field",,,,"W,6-0",Box ScoreRecapBox Score
"September 15, 2013 (Sunday)",3:00 pm,Home,Robert Morris University - Springfield,"Galesburg, IL/Jorge Prats Field",,,,"W,4-1",Box ScoreRecapBox Score
"September 18, 2013 (Wednesday)",4:00 pm,Home,MacMurray College,"Galesburg, IL/Jorge Prats Field",,,Annual Ferris Trophy Match,"W,8-0",Box ScoreRecap
"September 21, 2013 (Saturday)",1:30 pm,Home,Ripon College,"Galesburg, IL/Jorge Prats Field",,,,"W,4-0",Box ScoreRecapBox Score
"September 22, 2013 (Sunday)",1:30 pm,Home,Lawrence University,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecapBox Score
"September 28, 2013 (Saturday)",1:30 pm,Home,Cornell College,"Galesburg, IL/Jorge Prats Field",,,,"W,4-0",Box ScoreRecapBox Score
"October 5, 2013 (Saturday)",1:30 pm,Home,Grinnell College,"Galesburg, IL/Jorge Prats Field",,,,"W,2-1OT",Box ScoreRecapBox Score
"October 8, 2013 (Tuesday)",1:30 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-1",Box ScoreRecapBox Score
"October 13, 2013 (Sunday)",1:30 pm,Away,St. Norbert College,"De Pere, WI",,,,"L,1-2OT",Box ScoreRecapBox Score
"October 19, 2013 (Saturday)",3:30 pm,Home,Lake Forest College,"Galesburg, IL/Jorge Prats Field",,,Homecoming,"W,2-1",Box ScoreRecapBox Score
"October 26, 2013 (Saturday)",1:30 pm,Away,Carroll University,"Waukesha, WI",,,,"L,0-1",Box ScoreRecapBox Score
"October 27, 2013 (Sunday)",1:30 pm,Away,Beloit College,"Beloit, WI",,,,"W,1-0",Box ScoreRecapBox Score
"November 2, 2013 (Saturday)",1:30 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,0-2",Box ScoreRecapBox Score
"November 8, 2013 (Friday)",11:00 am,Away,Lake Forest College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,1-2",Box ScoreRecapBox Score
