Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 24, 2018 (Friday)",6:00 pm,Away,Monmouth College,"Monmouth, IL",,,Scrimmage,,History
"August 31, 2018 (Friday)",4:00 pm,Away,MacMurray College,"Jacksonville, IL",,,Illinois College Tournament,"L,2-3",Box ScoreRecap
"August 31, 2018 (Friday)",8:00 pm,Neutral,Greenville University,"Jacksonville, IL",,,Illinois College Tournament,"W,3-1",Box ScoreRecap
"September 1, 2018 (Saturday)",10:00 am,Away,Iowa Wesleyan University,"Jacksonville, IL",,,Illinois College Tournament,"L,0-3",Box ScoreRecap
"September 1, 2018 (Saturday)",2:00 pm,Away,Blackburn College,"Jacksonville, IL",,,Illinois College Tournament,"W,3-1",Box ScoreRecap
"September 4, 2018 (Tuesday)",7:00 pm,Away,Rockford University,"Rockford, IL",,,,"W,3-0",Box ScoreRecap
"September 7, 2018 (Friday)",7:00 pm,Away,North Park University,"Chicago, IL",,,North Park Quad,"L,1-3",Box ScoreRecap
"September 8, 2018 (Saturday)",12:00 pm,Away,Illinois Institute of Technology,"Chicago, IL",,,North Park Quad,"L,0-3",Box ScoreRecap
"September 8, 2018 (Saturday)",2:30 pm,Away,Anderson University (IN),"Chicago, IL",,,North Park Quad,"L,2-3",Box ScoreRecap
"September 11, 2018 (Tuesday)",7:00 pm,Away,Eureka College,"Eureka, IL",,,,"W,3-1",Box ScoreRecap
"September 14, 2018 (Friday)",2:00 pm,Home,Westminster College (MO),"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"L,1-3",Box ScoreRecap
"September 14, 2018 (Friday)",6:00 pm,Home,Finlandia University,"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"L,2-3",Box ScoreRecap
"September 15, 2018 (Saturday)",11:00 am,Home,Olivet College,"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"L,2-3",Box ScoreRecap
"September 15, 2018 (Saturday)",3:00 pm,Home,Lincoln College,"Galesburg, IL/Memorial Gymnasium",,,#Strong Tournament,"L,0-3",Box ScoreRecap
"September 18, 2018 (Tuesday)",6:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"September 26, 2018 (Wednesday)",7:00 pm,Away,Illinois College,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"September 29, 2018 (Saturday)",1:00 pm,Home,Lake Forest College,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 2, 2018 (Tuesday)",7:00 pm,Home,Grinnell College,"Galesburg, IL/Memorial Gymnasium",,,,"L,1-3",Box ScoreRecap
"October 5, 2018 (Friday)",7:00 pm,Away,Lawrence University,"Appleton, WI",,,,"L,0-3",Box ScoreRecap
"October 6, 2018 (Saturday)",1:00 pm,Away,St. Norbert College,"DePere, WI",,,,"L,0-3",Box ScoreRecap
"October 9, 2018 (Tuesday)",7:00 pm,Home,Cornell College,"Galesburg, IL/Memorial Gymnasium",,,,"L,0-3",Box ScoreRecap
"October 13, 2018 (Saturday)",1:00 pm,Away,Hannibal-LaGrange University,"Elsah, IL",,,,"W,3-1",Box ScoreRecap
"October 13, 2018 (Saturday)",3:00 pm,Away,Principia College,"Elsah, IL",,,,"L,1-3",Box ScoreRecap
"October 17, 2018 (Wednesday)",7:00 pm,Home,Iowa Wesleyan University,"Galesburg, IL/Memorial Gymnasium",,,,"L,2-3",Box ScoreRecap
"October 19, 2018 (Friday)",7:00 pm,Home,Ripon College,"Galesburg, IL/Memorial Gymnasium",,,Senior Night,"L,0-3",Box ScoreRecap
"October 20, 2018 (Saturday)",1:00 pm,Home,Beloit College,"Galesburg, IL/Memorial Gymnasium",,,Homecoming,"W,3-0",Box ScoreRecap
"October 23, 2018 (Tuesday)",7:00 pm,Away,Lincoln College,"Lincoln, IL",,,,"L,0-3",Box Score
"October 26, 2018 (Friday)",7:00 pm,Away,Monmouth College,"Monmouth, IL",,,,"L,0-3",Box ScoreRecap
