Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 19, 2023 (Saturday)",1:00 pm,Away,University of Dubuque,"Dubuque, IA",,,Scrimmage,,History
"September 2, 2023 (Saturday)",6:00 PM,Away,Eureka College,"Eureka, IL",,,Lincoln Bowl,"L,16-41",Box ScoreRecap
"September 9, 2023 (Saturday)",1:00 PM,Home,Beloit College,"Galesburg, IL/Knosher Bowl",,,,"W,31-14",Box ScoreRecap
"September 16, 2023 (Saturday)",2:00 PM,Away,University of Chicago,"Chicago, IL",,,,"L,0-63",Box ScoreRecap
"September 30, 2023 (Saturday)",2:00 PM,Home,Lake Forest College,"Galesburg, IL/Knosher Bowl",,,Former Assistant Coach Appreciation Day,"L,0-50",Box ScoreRecap
"October 7, 2023 (Saturday)",1:00 PM,Home,Ripon College,"Galesburg, IL/Knosher Bowl",,,,"L,3-10",Box ScoreRecap
"October 14, 2023 (Saturday)",1:00 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,7-61",Box ScoreRecap
"October 21, 2023 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, IA",,,,"W,14-7",Box ScoreRecap
"October 28, 2023 (Saturday)",1:00 PM,Home,Cornell College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"L,21-28",Box ScoreRecap
"November 4, 2023 (Saturday)",1:00 PM,Home,Lawrence University,"Galesburg, IL/Knosher Bowl",,,Senior Day,"W,48-28",Box ScoreRecap
"November 11, 2023 (Saturday)",12:00 PM,Away,Monmouth College,"Monmouth, IL",,,Bronze Turkey Game,"L,7-42",Box ScoreRecap
