Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 5, 2022 (Saturday)",12 p.m.,Neutral,North Central (Ill.),"Carol Stream, Ill./Lee Pfund Stadium",,,,"L,11-14",Box ScoreRecap
"March 5, 2022 (Saturday)",2:30 p.m.,Neutral,North Central (Ill.),"Carol Stream, Ill./Lee Pfund Stadium",,,,"L,2-11",Box ScoreRecap
"March 13, 2022 (Sunday)",3:30 p.m. ET,Neutral,Worcester State,"Sanford, Fla./ Sanford Stadium",,,RussMatt Central Florida Invitational,"W,6-5",Box ScoreRecap
"March 13, 2022 (Sunday)",6:30 p.m. ET,Neutral,Worcester State,"Sanford, Fla./ Sanford Stadium",,,RussMatt Central Florida Invitational,"W,11-10",Box ScoreRecap
"March 14, 2022 (Monday)",9:30 a.m. ET,Neutral,Amherst,"Auburndale, Fla./ Lake Myrtle Park Field #6",,,RussMatt Central Florida Invitational,"W,5-2",Box ScoreRecap
"March 15, 2022 (Tuesday)",5:30 p.m. ET,Neutral,Ramapo,"Auburndale, Fla./ NorthEast Regional Park #3",,,RussMatt Central Florida Invitational,"L,3-4",Box ScoreRecap
"March 16, 2022 (Wednesday)",10:30 a.m. ET,Neutral,Anderson,"Auburndale, Fla./ Lake Myrtle Park Field #6",,,RussMatt Central Florida Invitational,"L,6-11",Box ScoreRecap
"March 17, 2022 (Thursday)",1:15 p.m. ET,Neutral,Illinois Wesleyan,"Davenport, Fla./ NorthEast Regional Park #3",,,RussMatt Central Florida Invitational,"L,0-9",Box ScoreRecap
"March 18, 2022 (Friday)",1:30 p.m. ET,Neutral,Rutgers-Camden,"Auburndale, Fla./ Lake Myrtle Park Field #1",,,RussMatt Central Florida Invitational,"W,7-6",Box ScoreRecap
"March 27, 2022 (Sunday)",12 p.m.,Away,Monmouth (Ill.),"Monmouth, Ill.",,,,"W,8-5",Box ScoreRecap
"March 27, 2022 (Sunday)",2:30 p.m.,Away,Monmouth (Ill.),"Monmouth, Ill.",,,,"W,2-1",Box ScoreRecap
"March 28, 2022 (Monday)",11 a.m.,Away,Monmouth (Ill.),"Monmouth, Ill.",,,,"W,10-4",Box ScoreRecap
"April 3, 2022 (Sunday)",12 p.m.,Home,Illinois College,"RIPON, Wis./Francis Field",,,,"W,7-3",Box ScoreRecap
"April 3, 2022 (Sunday)",2:30 p.m.,Home,Illinois College,"RIPON, Wis./Francis Field",,,,"W,8-5",Box ScoreRecap
"April 4, 2022 (Monday)",12 p.m.,Home,Illinois College,"Mauston, Wis./ Woodside Complex",,,,"L,4-8",Box ScoreRecap
"April 5, 2022 (Tuesday)",10 a.m.,Away,Lawrence,"Ashwaubenon, Wis./ Capital Credit Union Park",,,,"L,0-6",Box ScoreRecap
"April 5, 2022 (Tuesday)",1 p.m.,Away,Lawrence,"Ashwaubenon, Wis./ Capital Credit Union Park",,,,"L,6-7",Box ScoreRecap
"April 12, 2022 (Tuesday)",1 p.m.,Home,Lawrence,"RIPON, Wis./Francis Field",,,,"L,13-15",Box ScoreRecap
"April 14, 2022 (Thursday)",1 p.m.,Away,Beloit,"Beloit, Wis.",,,,"L,8-10(10 inn.)",Box ScoreRecap
