Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2012 (Saturday)",1 p.m.,Home,Culver-Stockton College (Mo.),"Jacksonville, IL",,,Illinois College Invitational,"L,2-3",Box ScoreRecap
"September 1, 2012 (Saturday)",5 p.m.,Home,Rose-Hulman Institute of Technology,"Jacksonville, IL",,,Illinois College Invitational,"L,0-3",Box ScoreRecap
"September 2, 2012 (Sunday)",10 a.m.,Home,Lakeland College,"Jacksonville, IL",,,Illinois College Invitational,"L,1-3",Box ScoreRecap
"September 2, 2012 (Sunday)",2:30 p.m.,Home,MacMurray College,"Jacksonville, IL",,,Illinois College Invitational,"W,3-0",Box ScoreRecap
"September 7, 2012 (Friday)",3 p.m.,Away,Illinois Wesleyan University,"Bloomington, IL",,,Barker Chevrolet Volleyball Classic,"L,0-3",Box ScoreRecap
"September 7, 2012 (Friday)",7 p.m.,Neutral,Lincoln Christian College and Seminary,"Bloomington, IL",,,Barker Chevrolet Volleyball Classic,"L,1-3",Box ScoreRecap
"September 8, 2012 (Saturday)",10 a.m.,Neutral,Eureka College,"Bloomington, IL",,,Barker Chevrolet Volleyball Classic,"W,3-0",Box ScoreRecap
"September 8, 2012 (Saturday)",12 p.m.,Neutral,Concordia University (Wis.),"Bloomington, IL",,,Barker Chevrolet Volleyball Classic,"L,2-3",Box ScoreRecap
"September 12, 2012 (Wednesday)",6 p.m.,Away,Blackburn College,"Carlinville, IL",,,,"W,3-0",Box ScoreRecap
"September 18, 2012 (Tuesday)",7 p.m.,Home,Monmouth College,"Jacksonville, IL",,,,"L,1-3",Box ScoreRecap
"September 22, 2012 (Saturday)",11 a.m.,Away,Rose-Hulman Institute of Technology,"Terre Haute, IN",,,,"L,0-3",Box ScoreRecap
"September 22, 2012 (Saturday)",1 p.m.,Neutral,Anderson University (IN),"Terre Haute, IN",,,,"W,3-1",Box ScoreRecap
"September 25, 2012 (Tuesday)",7 p.m.,Home,Westminster College (MO),"Jacksonville, IL",,,,"W,3-0",Box ScoreRecap
"September 27, 2012 (Thursday)",7 p.m.,Home,Webster University,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"October 2, 2012 (Tuesday)",7 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,3-0",Box ScoreRecap
"October 5, 2012 (Friday)",7 p.m.,Home,Lawrence University,"Jacksonville, IL",,,,"W,3-1",Box ScoreRecap
"October 6, 2012 (Saturday)",1 p.m.,Home,St. Norbert College,"Jacksonville, IL",,,,"L,0-3",Box ScoreRecap
"October 10, 2012 (Wednesday)",6 p.m.,Home,Blackburn College,"Jacksonville, IL",,,,"W,3-0",Box ScoreRecap
"October 12, 2012 (Friday)",7 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,0-3",Box ScoreRecap
"October 13, 2012 (Saturday)",11 a.m.,Away,Grinnell College,"Grinnell, IA",,,,"W,3-2",Box ScoreRecap
"October 18, 2012 (Thursday)",7 p.m.,Home,Lake Forest College,"Jacksonville, IL",,,,"L,1-3",Box ScoreRecap
"October 20, 2012 (Saturday)",1 p.m.,Home,Beloit College,"Beloit, WI",,,,"W,3-0",Box ScoreRecap
"October 23, 2012 (Tuesday)",7 p.m.,Away,MacMurray College,"Jacksonville, IL",,,Play for the Cure,"W,3-0",Box ScoreRecap
"October 26, 2012 (Friday)",7 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,3-1",Box ScoreRecap
"October 27, 2012 (Saturday)",1 p.m.,Away,Carroll University,"Waukesha, WI",,,,"L,1-3",Box ScoreRecap
