Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2018 (Saturday)",1:00 PM,Away,Concordia-Chicago,"River Forest, Ill.",,,"L,10-36",Box ScoreRecap
"September 8, 2018 (Saturday)",1:00 PM,Home,Knox College,"Beloit, Wis.",,,"W,23-20",Box ScoreRecap
"September 22, 2018 (Saturday)",1:00 PM,Home,Cornell College,"Beloit, Wis.",,,"L,17-28",Box ScoreRecap
"September 29, 2018 (Saturday)",7:00 PM,Away,Illinois College,"Jacksonville, Ill.",,,"L,20-63",Box ScoreRecap
"October 6, 2018 (Saturday)",1:00 PM,Home,Macalester College,"Beloit, Wis.",,,"L,26-42",Box ScoreRecap
"October 13, 2018 (Saturday)",1:00 PM,Away,Ripon College,"Ripon, Wis.",,,"L,14-49",Box ScoreRecap
"October 20, 2018 (Saturday)",1:00 PM,Home,University of Chicago,"Beloit, Wis.",,,"L,0-63",Box ScoreRecap
"October 27, 2018 (Saturday)",1:00 PM,Away,Lawrence University,"Appleton, Wis.",,,"L,27-32",Box ScoreRecap
"November 3, 2018 (Saturday)",1:00 PM,Home,St. Norbert College,"Beloit, Wis.",,,"L,0-60",Box ScoreRecap
"November 10, 2018 (Saturday)",1:00 PM,Home,Grinnell College,Strong Stadium,,,"L,31-41",Box ScoreRecap
