0,1,2
POINTS,2,Lake Forest College (9/21/2013) Beloit College (9/28/2013) Univ. of Dubuque (10/9/2013)
GOALS,1,Lake Forest College (9/21/2013) Beloit College (9/28/2013) Univ. of Dubuque (10/9/2013) UW-Platteville (10/13/2013) Lawrence University (10/26/2013) Illinois College (11/3/2013)
ASSISTS,1,Buena Vista Univ. (9/8/2013) Knox College (10/5/2013) UW-Platteville (10/13/2013) Illinois College (11/3/2013)
SHOTS,1,Ripon College (10/19/2013) Cornell College (10/20/2013)
SHOTS ON GOAL,1,Ripon College (10/19/2013)
SAVES,1,Central College (9/3/2013) Lake Forest College (9/21/2013)
FOULS,2,Beloit College (9/28/2013)
CORNER KICKS,2,Central College (9/3/2013) Lake Forest College (9/21/2013) Carroll University (9/22/2013) Ripon College (10/19/2013)
