Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Holtzman, Gwen",SO-2,17.9,2017 Dick Young Invitational,"Apr 22, 2017",1.0
,"Holtzman, Gwen",SO-2,18.37,2017 Jim Duncan Invitational,"Apr 14, 2017",-2.5
