Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2004 (Wednesday)",,Away,St. Scholastica,Duluth,,,,"L,1-3",
"September 3, 2004 (Friday)",,Neutral,University Wisconsin - Stout,"River Falls, Wis.",,,UW-River Falls Invitational,"L,2-3",
"September 3, 2004 (Friday)",,Neutral,Gustavus Adolphus,"River Falls, Wis.",,,UW-River Falls Invitational,"L,1-3",
"September 4, 2004 (Saturday)",,Away,University Wisconsin - River Falls,"River Falls, Wis.",,,UW-River Falls Invitational,"L,2-3",
"September 4, 2004 (Saturday)",,Neutral,Central (Ia.),"River Falls, Wis.",,,UW-River Falls Invitational,"L,0-3",
"September 10, 2004 (Friday)",,Neutral,Northland,Minneapolis,,,Augsburg Invitational,"W,3-0",
"September 10, 2004 (Friday)",,Neutral,University Wisconsin - Eau Claire,Minneapolis,,,Augsburg Invitational,"L,2-3",
"September 11, 2004 (Saturday)",,Neutral,St. Benedict,MInneapolis,,,Augsburg Invitational,"L,0-3",
"September 11, 2004 (Saturday)",,Neutral,St. Scholastica,Minneapolis,,,Augsburg Invitational,"L,0-3",
"September 15, 2004 (Wednesday)",,Home,St. Olaf,Macalester Fieldhouse,,,,"W,3-1",
"September 18, 2004 (Saturday)",,Neutral,University Wisconsin - Oshkosh,Northfield,,,Carleton Tournament,"L,0-3",
"September 18, 2004 (Saturday)",,Neutral,Dubuque (Ia.),Northfield,,,Carleton Tournament,"W,3-2",
"September 22, 2004 (Wednesday)",,Away,Concordia College (Minn.),"Moorhead, MN",,,,"L,2-3",
"September 25, 2004 (Saturday)",,Home,Augsburg,Macalester Fieldhouse,,,,"W,3-0",
"September 29, 2004 (Wednesday)",,Away,Carleton,Northfield,,,,"L,2-3",
"October 1, 2004 (Friday)",,Home,Gustavus Adolphus,Macalester Fieldhouse,,,,"W,3-0",
"October 6, 2004 (Wednesday)",,Away,St. Thomas,St. Paul,,,,"L,1-3",
"October 8, 2004 (Friday)",,Home,Wartburg (Wis.),Macalester Fieldhouse,,,Minnesota-Iowa Border Battle,"W,3-2",
"October 8, 2004 (Friday)",,Home,Central (Ia.),Macalester Fieldhouse,,,Minnesota-Iowa Border Battle,"L,2-3",
"October 9, 2004 (Saturday)",,Home,Simpson (Ia.),Macalester Fieldhouse,,,Minnesota-Iowa Border Battle,"W,3-0",
"October 9, 2004 (Saturday)",,Home,Loras (Ia.),Macalester Fieldhouse,,,Minnesota-Iowa Border Battle,"W,3-0",
"October 13, 2004 (Wednesday)",,Home,St. Mary's,Macalester Fieldhouse,,,,"L,2-3",
"October 15, 2004 (Friday)",,Away,Hamline,St. Paul,,,,"W,3-0",
"October 16, 2004 (Saturday)",,Home,St. Catherine,Macalester Fieldhouse,,,,"W,3-0",
"October 20, 2004 (Wednesday)",,Away,College of Saint Benedict,"St. Joseph, MN",,,,"L,2-3",
"October 22, 2004 (Friday)",,Home,Simpson (Ia.),Macalester Fieldhouse,,,,"W,3-1",
"October 27, 2004 (Wednesday)",,Home,Bethel,Macalester Fieldhouse,,,,"L,2-3",
