Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 1991 (Wednesday)",,Home,Grand View,"Grinnell, IA",,,"W,3-2(15-13, 15-4, 6-15, 13-15, 15-6)",
"September 7, 1991 (Saturday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,2-0(15-6, 15-4)",
"September 7, 1991 (Saturday)",,Home,Dubuque,"Grinnell, IA",,,"L,0-2(12-15, 10-15)",
"September 14, 1991 (Saturday)",,Away,Upper Iowa,"Fayette, IA",,,"W,3-2(15-4, 11-15, 15-11, 15-11)",
"September 14, 1991 (Saturday)",,Neutral,St. Mary's,"Fayette, IA",,,"L,1-3(13-15, 4-15, 15-7, 15-7)",
"September 17, 1991 (Tuesday)",,Neutral,Hannibal-LaGrange,"Mount Pleasant, IA",,,"W,2-1(15-8, 13-15, 15-6)",
"September 17, 1991 (Tuesday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"W,2-0(15-11, 15-9)",
"September 24, 1991 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,2-3(15-6, 9-15, 7-15, 15-8, 8-15)",
"September 27, 1991 (Friday)",,Home,Knox,"Grinnell, IA",,,"W,3-1(16-14, 16-18, 15-12, 16-140)",
"September 28, 1991 (Saturday)",,Home,Clarke (Grinnell Invitational),"Grinnell, IA",,,"L,1-2(15-17, 15-9, 11-15)",
"September 28, 1991 (Saturday)",,Home,Mount St. Clare (Grinnell Invitational),"Grinnell, IA",,,"W,2-1(5-15, 15-7, 15-3)",
"September 28, 1991 (Saturday)",,Home,Luther (Grinnell Invitational),"Grinnell, IA",,,"L,0-2(8-15, 10-15)",
"October 1, 1991 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,3-0(15-11, 15-5 15-10)",
"October 5, 1991 (Saturday)",,Away,Lake Forest (Lake Forest Invitational),"Lake Forest, IL",,,"L,1-2(15-10, 15-17, 6-15)",
"October 5, 1991 (Saturday)",,Neutral,Chicago (Lake Forest Invitational),"Lake Forest, IL",,,"L,1-2(6-15, 15-8, 10-15)",
"October 5, 1991 (Saturday)",,Neutral,Trinity (Lake Forest Invitational),"Lake Forest, IL",,,"L,0-2910-15, 10-15)",
"October 11, 1991 (Friday)",,Away,Illinois College,"Jacksonville, IL",,,"L,0-3(6-15, 1-15, 5-15)",
"October 12, 1991 (Saturday)",,Neutral,Webster (Illinois College Invitational,"Jacksonville, IL",,,"L,0-2(13-15, 4-15)",
"October 12, 1991 (Saturday)",,Neutral,Quincy University (Illinois College Invitational,"Jacksonville, IL",,,"L,0-2(4-15, 11-15)",
"October 12, 1991 (Saturday)",,Neutral,MacMurray (Illinois College Invitational,"Jacksonville, IL",,,"W,2-0(15-9, 15-0)",
"October 19, 1991 (Saturday)",,Neutral,St. Ambrose (Mount Mercy Invitational),"Cedar Rapids, IA",,,"W,2-0(NA)",
"October 19, 1991 (Saturday)",,Neutral,Cornell (Mount Mercy Invitational),"Cedar Rapids, IA",,,"W,2-0(NA)",
"October 19, 1991 (Saturday)",,Neutral,Briar Cliff (Mount Mercy Invitational),"Cedar Rapids, IA",,,"L,0-2(NA)",
"October 19, 1991 (Saturday)",,Neutral,Loras (Mount Mercy Invitational),"Cedar Rapids, IA",,,"L,0-2(NA)",
"October 25, 1991 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,2-3(15-8, 8-15, 14-16, 16-14, 14-16)",
"October 31, 1991 (Thursday)",,Neutral,Beloit (MWC Tournament),"Monmouth, IL",,,"L,0-2(12-15, 7-15)",
"November 1, 1991 (Friday)",,Away,Monmouth (MWC Tournament),"Monmouth, IL",,,"L,0-2(14-16, 11-15)",
"November 1, 1991 (Friday)",,Neutral,Lake Forest (MWC Tournament),"Monmouth, IL",,,"L,0-3(15-7, 3-15)",
