Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 19, 2016 (Saturday)",3:00 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,"L,8-13",Box ScoreRecap
"March 19, 2016 (Saturday)",5:00 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,"L,0-11",Box ScoreRecap
"March 21, 2016 (Monday)",11:00 a.m.,Neutral,Elmhurst College,"Clermont, FL",,,NTC Spring Tournament,"W,9-2",Box ScoreRecap
"March 21, 2016 (Monday)",1:00 p.m.,Neutral,Western Connecticut State,"Clermont, FL",,,NTC Spring Tournament,"W,4-3",Box ScoreRecap
"March 22, 2016 (Tuesday)",9:00 a.m.,Neutral,Centre College,"Clermont, FL",,,NTC Spring Tournament,"W,2-1",Box ScoreRecap
"March 24, 2016 (Thursday)",3:00 p.m.,Neutral,Bowdoin College,"Clermont, FL",,,NTC Spring Tournament,"L,0-8",Box ScoreRecap
"March 24, 2016 (Thursday)",5:00 p.m.,Neutral,Thomas College,"Clermont, FL",,,NTC Spring Tournament,"W,6-2",Box ScoreRecap
"March 25, 2016 (Friday)",9:00 a.m.,Neutral,St. Lawrence College (Ont.),"Clermont, FL",,,NTC Spring Tournament,"W,2-1",Box Score
"March 26, 2016 (Saturday)",9:00 a.m.,Neutral,Oberlin College,"Clermont, FL",,,NTC Spring Tournament,"L,3-4(8 innings)",Box Score
"March 29, 2016 (Tuesday)",4:30 p.m.,Away,Iowa Wesleyan University,"Mount Pleasant, IA",,,,"W,5-3(8 innings)",Box Score
"March 29, 2016 (Tuesday)",6:30 p.m.,Away,Iowa Wesleyan University,"Mount Pleasant, IA",,,,"L,1-8",Box Score
"March 31, 2016 (Thursday)",1:00 p.m.,Home,Mount Mary University,"Grinnell, IA",,,,"W,17-5(5 innings)",Box Score
"March 31, 2016 (Thursday)",3:00 p.m.,Home,Mount Mary University,"Grinnell, IA",,,,"W,8-0(5 innings)",Box Score
"April 2, 2016 (Saturday)",2:00 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,11-3(5 innings)",Box Score
"April 2, 2016 (Saturday)",4:00 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,23-0(5 innings)",Box Score
"April 3, 2016 (Sunday)",1:00 p.m.,Away,Wartburg College,"Waverly, IA",,,,"L,7-8",Box Score
"April 3, 2016 (Sunday)",3:00 p.m.,Away,Wartburg College,"Waverly, IA",,,,"L,6-9",Box Score
"April 9, 2016 (Saturday)",2:00 p.m.,Home,Ripon College,"Grinnell, IA",,,,"W,6-4",Box Score
"April 9, 2016 (Saturday)",4:00 p.m.,Home,Ripon College,"Grinnell, IA",,,,"W,11-10",Box Score
"April 10, 2016 (Sunday)",1:00 p.m.,Home,Carroll University,"Grinnell, IA",,,,"L,0-7",Box Score
"April 10, 2016 (Sunday)",3:00 p.m.,Home,Carroll University,"Grinnell, IA",,,,"L,7-12",Box Score
"April 14, 2016 (Thursday)",3:00 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"W,1-0",Box Score
"April 14, 2016 (Thursday)",5:00 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"L,1-4",Box Score
"April 16, 2016 (Saturday)",1:00 p.m.,Away,St. Norbert College,De Pere. WI,,,,"L,2-4",Box Score
"April 16, 2016 (Saturday)",3:00 p.m.,Away,St. Norbert College,De Pere. WI,,,,"W,13-7",Box Score
"April 17, 2016 (Sunday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"L,0-2",Box Score
"April 17, 2016 (Sunday)",3:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"W,2-0",Box Score
"April 23, 2016 (Saturday)",1:00 p.m.,Home,Illinois College,"Grinnell, IA",,,,"L,1-3",Box Score
"April 23, 2016 (Saturday)",3:00 p.m.,Home,Illinois College,"Grinnell, IA",,,,"L,0-4",Box Score
"April 24, 2016 (Sunday)",1:00 p.m.,Home,Lake Forest College,"Grinnell, IA",,,,"L,0-4",Box Score
"April 24, 2016 (Sunday)",3:00 p.m.,Home,Lake Forest College,"Grinnell, IA",,,,"L,1-3(8 innings)",Box Score
"April 26, 2016 (Tuesday)",4:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,1-2",Box ScoreRecap
"April 26, 2016 (Tuesday)",6:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,6-11",Box ScoreRecap
"April 29, 2016 (Friday)",6:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"L,6-7",Box ScoreRecap
"April 29, 2016 (Friday)",8:00 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,8-2",Box ScoreRecap
