Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2016 (Saturday)",,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,20-34",
"September 10, 2016 (Saturday)",,Home,Knox College,"Beloit, Wis./Strong Stadium",,,"W,42-32",
"September 17, 2016 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"W,72-17",
"September 24, 2016 (Saturday)",,Home,Cornell College,"Beloit, Wis./Strong Stadium",,,"L,41-46",
"October 1, 2016 (Saturday)",,Away,Lawrence University,"Appleton, Wis.",,,"L,22-36",
"October 8, 2016 (Saturday)",,Home,St. Norbert College,"Beloit, Wis./Strong Stadium",,,"L,28-68",
"October 15, 2016 (Saturday)",,Away,Ripon College,"Ripon, Wis.",,,"W,24-14",
"October 22, 2016 (Saturday)",,Home,Macalaster College,"Beloit, Wis./Strong Stadium",,,"L,14-21",
"October 29, 2016 (Saturday)",,Home,Monmouth College,"Monmouth, Ill./Strong Stadium",,,"L,9-52",
"November 12, 2016 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"L,17-38",
