Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Coleman, Dajon",SR-4,11.21m,"36' 9.5""",Midwest Conference Indoor Championships,"Feb 22, 2019"
,"Coleman, Dajon",SR-4,10.97m,"36' 0""",Midwest Conference Indoor Championships,"Feb 22, 2019"
