Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 23, 1975 (Tuesday)",,Neutral,Iowa Wesleyan (Iowa Quadrangular),"Iowa City, IA",,,"L,0-2(10-15, 7-15)",
"September 23, 1975 (Tuesday)",,Neutral,Coe (Iowa Quadrangular),"Iowa City, IA",,,"T,1-1(15-6, 14-16)",
"September 23, 1975 (Tuesday)",,Away,Iowa (Iowa Quadrangular),"Iowa City, IA",,,"L,0-2(4-15, 8-15)",
"September 27, 1975 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"L,1-3(4-15, 3-15, 15-14, 11-15)",
"September 30, 1975 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,0-2(7-15, 11-15)",
"October 4, 1975 (Saturday)",,Home,Grand View,"Grinnell, IA",,,"L,0-2(14-16, 5-15)",
"October 4, 1975 (Saturday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,2-1(6-15, 15-11, 15-7)",
"October 11, 1975 (Saturday)",,Away,Mount Mercy,"Cedar Rapids, IA",,,"L,0-2(15-17, 2-15)",
"October 11, 1975 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-2(8-15, 5-15)",
"October 15, 1975 (Wednesday)",,Away,Central,"Pella, IA",,,"L,0-2(12-15, 8-15)",
"November 1, 1975 (Saturday)",,Away,Northern Iowa JV,"Cedar Falls, IA",,,"L,0-2(11-15, 1-15)",
"November 1, 1975 (Saturday)",,Neutral,Upper Iowa,"Cedar Falls, IA",,,"L,1-2(15-7, 4-15, 4-15)",
"November 11, 1975 (Tuesday)",,Home,Central,"Grinnell, IA",,,"L,0-2(12-15, 13-15)",
