Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2012 (Saturday)",1 pm,Away,Concordia University Chicago,"River Forest, IL",,,"L,27-35",Box ScoreRecap
"September 8, 2012 (Saturday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,"W,20-16",Box ScoreRecap
"September 15, 2012 (Saturday)",1 pm,Away,Grinnell College,"Grinnell, IA",,,"W,33-7",Box ScoreRecap
"September 22, 2012 (Saturday)",1 pm,Home,Knox College,"Lake Forest, IL",,,"W,34-13",Box ScoreRecap
"September 29, 2012 (Saturday)",3 pm,Away,Carroll University,"Waukesha, WI",,,"W,13-10",Box ScoreRecap
"October 6, 2012 (Saturday)",1:30 pm,Home,Illinois College,"Lake Forest, IL",,,"W,35-28",Box ScoreRecap
"October 13, 2012 (Saturday)",1 pm,Away,Monmouth College,"Monmouth, IL",,,"W,28-24",Box ScoreRecap
"October 20, 2012 (Saturday)",1 pm,Home,Cornell College,"Lake Forest, IL",,,"W,35-30",Box ScoreRecap
"October 27, 2012 (Saturday)",1 pm,Home,Ripon College,"Lake Forest, IL",,,"W,17-7",Box ScoreRecap
"November 10, 2012 (Saturday)",1 pm,Away,St. Norbert College,"De Pere, WI",,,"L,10-20",Box ScoreRecap
