Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1998 (Friday)",Final - 2OT,Neutral,Marietta,"Delaware, Ohio",,,"T,3-3",
"September 12, 1998 (Saturday)",,Away,Ohio Wesleyan,,,,"L,0-1",
"September 16, 1998 (Wednesday)",Final - 2OT,Home,Wis.-Whitewater,,,,"T,2-2",
"September 19, 1998 (Saturday)",Final - OT,Away,Case Reserve,,,,"L,2-3",
"September 19, 1998 (Saturday)",1:30 pm,Away,Case Western Reserve,,,,"L,2-3",
"September 23, 1998 (Wednesday)",,Away,Beloit,,,,"W,2-1",
"September 26, 1998 (Saturday)",,Away,Wis.-Oshkosh,,,,"L,0-2",
"September 30, 1998 (Wednesday)",,Away,Lawrence,,,,"W,5-0",
"October 2, 1998 (Friday)",,Home,Brandeis,,,,"W,2-0",
"October 4, 1998 (Sunday)",Final - 2OT,Home,Rochester (N.Y.),,,,"T,2-2",
"October 9, 1998 (Friday)",,Home,Trinity (Texas),,,,"L,1-5",
"October 11, 1998 (Sunday)",,Home,Macalester,,,,"L,0-1",
"October 14, 1998 (Wednesday)",,Home,Wheaton (Ill.),,,,"L,2-4",
"October 17, 1998 (Saturday)",,Away,Washington (Mo.),,,,"L,1-3",
"October 23, 1998 (Friday)",,Away,New York U.,,,,"L,0-1",
"October 25, 1998 (Sunday)",,Away,Emory,,,,"L,0-4",
"October 28, 1998 (Wednesday)",,Home,North Park,,,,"W,5-0",
"October 31, 1998 (Saturday)",,Home,Carnegie Mellon,,,,"L,0-1",
"November 7, 1998 (Saturday)",Final - OT,Away,Carthage,,,,"L,3-4",
