0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Wartburg Spring Invite,"April 17-18, 2021",2,77-72=149,+9,1st/49
Simpson Invitational,"April 21, 2021",1,76,+4,1st/25
Grinnell vs. William Penn B,"April 24, 2021",1,76,+6,1st/13
SLIAC Women's Championships,"May 1-2, 2021",2,73-74=147,+3,1st/36
NCAA D-III Women's Golf Championship,"May 11-14, 2021",4,80-72-83-81=316,+28,t-18th/131
SEASON TOTALS,SEASON TOTALS,10,764 Avg. 76.4,+5,-
