0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Wartburg Spring Invite,"April 17-18, 2021",2,86-78=164,+24,8th/49
Simpson Invitational,"April 21, 2021",1,90,+18,11th/25
Grinnell vs. William Penn B,"April 24, 2021",1,86,+16,8th/13
SLIAC Women's Championships,"May 1-2, 2021",2,88-85=173,+29,10th/36
NCAA D-III Women's Golf Championship,"May 11-14, 2021",4,87-89-92--2=268,+52,
SEASON TOTALS,SEASON TOTALS,9,781 Avg. 86.8,+15,-
