Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Young, Shannon",SO-2,2:21.45,Wartburg Indoor Invite,"Feb 21, 2015"
,"Teagle, Whitney",FR-1,2:29.15,2015 Grinnell Darren Young Indoor Classic,"Feb 14, 2015"
