Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Carlson, Athena",SR-4,3.07m,"10' 0.75""",Midwest Conference Indoor Championships,"Feb 27, 2015"
,"Goldman, Elsa",SR-4,2.90m,"9' 6.25""",Wartburg Indoor Invite,"Feb 21, 2015"
,"McConnell, Samantha",SO-2,2.60m,"8' 6.25""",Wartburg Indoor Invite,"Feb 21, 2015"
,"Cook, Hannah",FR-1,1.85m,"6' 0.75""",2015 Grinnell Darren Young Indoor Classic,"Feb 14, 2015"
