Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2009 (Tuesday)",5 pm,Away,Concordia University Chicago,"River Forest, IL",,,,"W,4-1",Recap
"September 6, 2009 (Sunday)",1 pm,Home,North Park University,"Lake Forest, IL",,,,"L,0-1",Recap
"September 9, 2009 (Wednesday)",5 pm,Home,North Central University (MN),"Lake Forest, IL",,,,"L,2-3",Recap
"September 12, 2009 (Saturday)",1 pm,Away,Ripon College,"Ripon, WI",,,,"W,6-1",Recap
"September 15, 2009 (Tuesday)",7 pm,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"W,2-0",Recap
"September 19, 2009 (Saturday)",2 pm,Home,St. Norbert College,"Lake Forest, IL",,,,"L,1-4",Recap
"September 20, 2009 (Sunday)",1 pm,Home,Alverno College,"Lake Forest, IL",,,,"W,5-0",Recap
"September 23, 2009 (Wednesday)",4:30 pm,Home,Carthage College,"Lake Forest, IL",,,,"L,0-1",Recap
"September 27, 2009 (Sunday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,,"W,4-0",Recap
"September 30, 2009 (Wednesday)",5 pm,Away,Carroll University,"Waukesha, WI",,,,"L,0-4",Recap
"October 3, 2009 (Saturday)",1 pm,Home,Knox College,"Lake Forest, IL",,,,"W,10-3",Recap
"October 6, 2009 (Tuesday)",4:30 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"L,2-3",Recap
"October 14, 2009 (Wednesday)",7 pm,Away,Benedictine University,"Lisle, IL",,,,"W,4-3(2OT)",Recap
"October 20, 2009 (Tuesday)",4 pm,Home,Dominican University (Ill.),"Lake Forest, IL",,,,"W,5-1",Recap
"October 24, 2009 (Saturday)",10 am,Home,Grinnell College,"Lake Forest, IL",,,,"W,4-1",Recap
"October 25, 2009 (Sunday)",1 pm,Away,Beloit College,"Beloit, WI",,,,"W,1-0",Recap
"October 31, 2009 (Saturday)",12 pm,Away,Illinois College,"Jacksonville, IL",,,,"W,2-0",Recap
"November 1, 2009 (Sunday)",12 pm,Away,Monmouth College,"Monmouth, IL",,,,"W,3-0",Recap
"November 6, 2009 (Friday)",11 am,Neutral,St. Norbert College,Carroll,,,Midwest Conference Tournament,"L,2-3",Recap
