Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 2, 2011 (Friday)",8 pm,Away,Edgewood,,,,"L,0-3",Box Score
"September 7, 2011 (Wednesday)",7 pm,Away,Milwaukee Engr.,,,,"L,0-2",Box Score
"September 9, 2011 (Friday)",,Away,Luther,,,,"L,0-5",Box Score
"September 11, 2011 (Sunday)",,Away,Wartburg,,,,"L,1-2",
"September 14, 2011 (Wednesday)",7 pm,Away,Wis. Lutheran,,,,"L,1-4",Box Score
"September 17, 2011 (Saturday)",1 pm,Home,Aurora,,,,"L,1-2",Box Score
"September 18, 2011 (Sunday)",3 pm,Home,Lakeland,,,,"W,1-0",Box Score
"September 24, 2011 (Saturday)",1:30 pm,Home,Grinnell,,,,"W,2-1",
"September 27, 2011 (Tuesday)",8 pm,Away,North Central (Ill.),,,,"L,0-1",
"October 1, 2011 (Saturday)",,Away,Carroll (Wis.),,,,"L,0-4",
"October 5, 2011 (Wednesday)",,Home,St. Norbert,,,,"W,3-2",
"October 8, 2011 (Saturday)",2:30 pm,Away,Monmouth (Ill.),,,,"L,0-4",
"October 12, 2011 (Wednesday)",,Away,Ripon,,,,"W,2-0",
"October 15, 2011 (Saturday)",,Home,Beloit,,,,"W,2-1",
"October 22, 2011 (Saturday)",,Home,Knox,,,,"W,4-1",
"October 23, 2011 (Sunday)",3:30 pm,Home,Lake Forest,,,,"T,1-1",Box Score
"October 30, 2011 (Sunday)",1:30 pm,Home,Illinois Col.,,,,"W,3-1",
"November 4, 2011 (Friday)",1:30 pm,Home,Beloit,,,,"L,0-4",
