Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 18, 1912 (Wednesday)",,Neutral,State Normal,,,,"W,43-4",
"January 14, 1913 (Tuesday)",,Home,Drake,"Grinnell, IA",,,"W,37-8",
"January 18, 1913 (Saturday)",,Neutral,Simpson,,,,"W,1-0",
"January 24, 1913 (Friday)",,Away,Iowa,"Iowa City, IA",,,"W,26-12",
"February 7, 1913 (Friday)",,Home,Iowa State,"Grinnell, IA",,,"W,31-11",
"February 13, 1913 (Thursday)",,Away,Drake,"Des Moines, IA",,,"W,29-11",
"February 14, 1913 (Friday)",,Away,Iowa State,"Ames, IA",,,"W,18-3",
"February 18, 1913 (Tuesday)",,Neutral,Cornell,,,,"W,30-20",
"February 20, 1913 (Thursday)",,Neutral,Coe,,,,"W,40-6",
"February 21, 1913 (Friday)",,Home,Iowa,"Grinnell, IA",,,"W,35-11",
"March 4, 1913 (Tuesday)",,Neutral,Coe,,,,"W,24-21",
