Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 27, 2022 (Saturday)",12:00 p.m.,Home,Central College,"Monmouth, Ill./Monmouth College Tennis Stadium",,,,"L,3-6",Box ScoreRecap
"September 3, 2022 (Saturday)",9:00 am,Home,University of Wisconsin-Stout,"Monmouth, Ill./Monmouth College Tennis Stadium",,,,"L,1-8",Box ScoreRecap
"September 3, 2022 (Saturday)",3:00 pm,Home,University of Dubuque,"Monmouth, Ill./Monmouth College Tennis Stadium",,,,"W,5-0",Box ScoreRecap
"September 17, 2022 (Saturday)",9:00 am,Home,Lake Forest College,"Monmouth, Ill./Monmouth College Tennis Stadium",,,,"L,0-9",Box Score
"September 24, 2022 (Saturday)",9:00 am,Home,Ripon College,"Monmouth, Ill./Monmouth College Tennis Stadium",,,,"L,4-5",Box ScoreRecap
"September 24, 2022 (Saturday)",2:00 pm,Home,Lawrence University,"Monmouth, Ill./Monmouth College Tennis Stadium",,,,"L,0-9",Box ScoreRecap
"September 30, 2022 (Friday)",4:00 pm,Home,Illinois College,"Monmouth, Ill./Monmouth College Tennis Stadium",,,,"L,2-7",Box ScoreRecap
"October 4, 2022 (Tuesday)",4:00 pm,Away,Saint Ambrose University (Iowa),"Davenport, IA",,,,"L,2-5",Box ScoreRecap
"October 8, 2022 (Saturday)",9:00 am,Away,Grinnell College,"Grinnell, IA",,,,"L,0-9",Box ScoreRecap
"October 8, 2022 (Saturday)",3:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"L,2-7",Box ScoreRecap
"October 15, 2022 (Saturday)",1:00 pm,Neutral,Midwest Conference,"Madison, WIs./Nielsen Tennis Center",,,MWC Doubles Championship,,RecapMWC_WTEN_Tournament_FINAL.pdf
"October 16, 2022 (Sunday)",9:00 am,Neutral,Midwest Conference,"Madison, WIs./Nielsen Tennis Center",,,MWC Singles Championships,,Recap
