Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 27, 2013 (Friday)",8:30 a.m.,Neutral,Midwest Open,"St. Peter, MN",,,2013 USTA/ITA Men's Midwest Regional Championship (click here for tourney webpage),No Team Score,RecapResults
"September 27, 2013 (Friday)",8:30 a.m.,Neutral,ITA Midwest Regional,"St. Peter, MN",,,2013 USTA/ITA Men's Midwest Regional Championship (click here for tourney webpage),No Team Score,RecapResults
"February 1, 2014 (Saturday)",8:30 a.m.,Home,Truman State University,"Grinnell, IA",,,,"W,6-3",RecapBox Score
"February 1, 2014 (Saturday)",4:30 p.m.,Home,Graceland University (Iowa),"Grinnell, IA",,,,"L,4-5",RecapBox Score
"February 8, 2014 (Saturday)",4:00 p.m.,Neutral,Augustana College (SD),"Owatonna, MN",,,,"W,5-4",RecapBox Score
"February 8, 2014 (Saturday)",7:00 p.m.,Neutral,Saint John's University,"Owatonna, MN",,,,"W,7-2",RecapBox Score
"February 15, 2014 (Saturday)",9:30 a.m.,Away,Augustana College (IL),"Rock Island, IL",,,,"W,5-4",RecapBox Score
"February 15, 2014 (Saturday)",12:30 p.m.,Neutral,Saint Ambrose University (Iowa),"Rock Island, IL",,,,"W,9-0",RecapBox Score
"February 16, 2014 (Sunday)",9:30 a.m.,Neutral,Carleton College,"Owatonna, MN",,,,"W,5-4",RecapBox Score
"February 17, 2014 (Monday)",1:00 p.m.,Home,South Dakota State University,"Grinnell, IA",,,,"L,2-5",RecapBox Score
"February 22, 2014 (Saturday)",8:30 a.m.,Home,Carroll University,"Grinnell, IA",,,,"W,9-0",RecapBox Score
"February 22, 2014 (Saturday)",8:30 a.m.,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-9",RecapBox Score
"February 22, 2014 (Saturday)",12:30 p.m.,Neutral,Morningside College,"St. Peter, MN",,,,"W,8-1",RecapBox Score
"February 22, 2014 (Saturday)",4:00 p.m.,Home,Cornell College,"Grinnell, IA",,,,"W,9-0",RecapBox Score
"March 1, 2014 (Saturday)",TBA,Away,St. Norbert College,De Pere. WI,,,,"W,9-0",RecapBox Score
"March 1, 2014 (Saturday)",TBA,Neutral,Ripon College,"De Pere, WI",,,,"W,9-0",RecapBox Score
"March 1, 2014 (Saturday)",8:30 a.m.,Home,Westminster College (MO),"Grinnell, IA",,,,"W,9-0",RecapBox Score
"March 1, 2014 (Saturday)",3:30 p.m.,Home,GrandView College (Iowa),"Grinnell, IA",,,,"W,9-0",RecapBox Score
"March 8, 2014 (Saturday)",8:30 a.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,8-1",RecapBox Score
"March 8, 2014 (Saturday)",11:00 a.m.,Away,Central College,"Pella, IA",,,,"W,6-3",RecapBox Score
"March 8, 2014 (Saturday)",4:00 p.m.,Home,Hastings College (Neb.),"Grinnell, IA",,,,"W,8-1",RecapBox Score
"March 16, 2014 (Sunday)",TBA,Neutral,University of Wisconsin-La Crosse,"Orlando, FL",,,,"W,8-1",RecapBox Score
"March 18, 2014 (Tuesday)",9:00 a.m.,Neutral,Oglethorpe University,"Orlando, FL",,,,"W,5-4",RecapBox Score
"March 18, 2014 (Tuesday)",1:30 p.m.,Neutral,Onondaga Community College,"Orlando, FL",,,,"W,9-0",RecapBox Score
"March 19, 2014 (Wednesday)",9:00 a.m.,Neutral,Hope College,"Orlando, FL",,,,"W,8-1",RecapBox Score
"March 19, 2014 (Wednesday)",3:00 p.m.,Neutral,University of Puget Sound,"Orlando, FL",,,,"W,9-0",RecapBox Score
"March 20, 2014 (Thursday)",9:00 a.m.,Neutral,Hobart College,"Orlando, FL",,,,"W,8-1",RecapBox Score
"March 20, 2014 (Thursday)",TBA,Neutral,Western New England University,"Orlando, FL",,,,"W,9-0",RecapBox Score
"March 29, 2014 (Saturday)",Noon,Neutral,Illinois College,"Galesburg, IL",,,,"W,9-0",RecapBox Score
"March 29, 2014 (Saturday)",3:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,8-1",RecapBox Score
"March 30, 2014 (Sunday)",9:00 a.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"W,9-0",RecapBox Score
"March 30, 2014 (Sunday)",Noon,Neutral,Dominican College,"Lake Forest, IL",,,,"W,9-0",RecapBox Score
"April 5, 2014 (Saturday)",9:00 a.m.,Away,Wheaton College (Ill.),"Wheaton, IL",,,,"L,4-5",RecapBox Score
"April 5, 2014 (Saturday)",3:00 p.m.,Neutral,Elmhurst College,"Wheaton, IL",,,,"W,6-3",RecapBox Score
"April 12, 2014 (Saturday)",10:00 a.m.,Home,Monmouth College,"Grinnell, IA/10th Avenue Courts",,,,"W,6-3",RecapBox Score
"April 19, 2014 (Saturday)",10:00 a.m.,Home,Coe College,"Grinnell, IA/10th Avenue Courts",,,,"L,1-8",RecapBox Score
"April 25, 2014 (Friday)",8:30 a.m.,Neutral,Lake Forest College (Semifinals),"Madison, WI",,,2014 Midwest Conference Men's Tennis Championships,"W,5-0",RecapBox Score
"April 25, 2014 (Friday)",1:30 p.m.,Neutral,Monmouth College (Championship),"Madison, WI",,,2014 Midwest Conference Men's Tennis Championships,"W,5-2",RecapBox Score
"April 26, 2014 (Saturday)",8:00 a.m.,Neutral,Singles Tournament,"Madison, WI",,,2014 Midwest Conference Men's Tennis Championships,No Team Score,RecapResults
"April 27, 2014 (Sunday)",8:00 a.m.,Neutral,Doubles Tournament,"Madison, WI",,,2014 Midwest Conference Men's Tennis Championships,No Team Score,RecapResults
"May 9, 2014 (Friday)",1 p.m.,Neutral,Wisconsin Lutheran College,"Saint Peter, Minn.",,,2014 NCAA Division III Men's National Tennis Championships,"W,5-0",RecapBox Score
"May 10, 2014 (Saturday)",3:00 p.m.,Neutral,Trinity University (Texas),"Saint Peter, Minn.",,,2014 NCAA Division III Men's National Tennis Championships,"L,0-5",RecapBox Score
