Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2013 (Saturday)",6 pm,Away,Beloit,,,,"W,17-0",Box ScoreRecap
"September 14, 2013 (Saturday)",1 pm,Away,Concordia (Ill.),,,,"W,23-13",Box ScoreRecap
"September 21, 2013 (Saturday)",6 pm,Home,Elmhurst,,,,"W,10-0",Box ScoreRecap
"September 28, 2013 (Saturday)",6 pm,Home,Kalamazoo,,,,"W,31-17",Box ScoreRecap
"October 5, 2013 (Saturday)",1 pm,Away,Rhodes,,,,"L,34-41",Box ScoreRecap
"October 19, 2013 (Saturday)",1:30 pm,Home,Macalester,,,,"W,26-7",Box ScoreRecap
"October 26, 2013 (Saturday)",1 pm,Away,Pacific (Ore.),,,,"L,6-21",Box ScoreRecap
"November 2, 2013 (Saturday)",1 pm,Away,Case Western Reserve,,,,"L,3-16",Box ScoreRecap
"November 9, 2013 (Saturday)",12 pm,Home,Carnegie Mellon,,,,"W,14-12",Box ScoreRecap
"November 16, 2013 (Saturday)",12 pm,Away,Washington (Mo.),,,,"L,7-17",Box ScoreRecap
