Survey Year,UNITID,OPE ID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Archery Men's Team Operating Expenses,Archery Women's Team Operating Expenses,Archery Coed Team Operating Expenses,Archery Total Operating Expenses,Badminton Men's Team Operating Expenses,Badminton Women's Team Operating Expenses,Badminton Coed Team Operating Expenses,Badminton Total Operating Expenses,Baseball Men's Team Operating Expenses,Baseball Women's Team Operating Expenses,Baseball Coed Team Operating Expenses,Baseball Total Operating Expenses,Basketball Men's Team Operating Expenses,Basketball Women's Team Operating Expenses,Basketball Coed Team Operating Expenses,Basketball Total Operating Expenses,Beach Volleyball Men's Team Operating Expenses,Beach Volleyball Women's Team Operating Expenses,Beach Volleyball Coed Team Operating Expenses Operating Expenses,Beach Volleyball Total Operating Expenses,Bowling Men's Team Operating Expenses,Bowling Women's Team Operating Expenses,Bowling Coed Team Operating Expenses,Bowling Total Operating Expenses,All Track Combined Men's Team Operating Expenses,All Track Combined Women's Team Operating Expenses,All Track Combined Coed Team Operating Expenses,All Track Combined Total Operating Expenses,Diving Men's Team Operating Expenses,Diving Women's Team Operating Expenses,Diving Coed Team Operating Expenses,Diving Total Operating Expenses,Equestrian Men's Team Operating Expenses,Equestrian Women's Team Operating Expenses,Equestrian Coed Team Operating Expenses,Equestrian Total Operating Expenses,Fencing Men's Team Operating Expenses,Fencing Women's Team Operating Expenses,Fencing Coed Team Operating Expenses,Fencing Total Operating Expenses,Field Hockey Men's Team Operating Expenses,Field Hockey Women's Team Operating Expenses,Field Hockey Coed Team Operating Expenses,Field Hockey Total Operating Expenses,Football Men's Team Operating Expenses,Football Women's Team Operating Expenses,Football Coed Team Operating Expenses,Football Total Operating Expenses,Golf Men's Team Operating Expenses,Golf Women's Team Operating Expenses,Golf Coed Team Operating Expenses,Golf Total Operating Expenses,Gymnastics Men's Team Operating Expenses,Gymnastics Women's Team Operating Expenses,Gymnastics Coed Team Operating Expenses,Gymnastics Total Operating Expenses,Ice Hockey Men's Team Operating Expenses,Ice Hockey Women's Team Operating Expenses,Ice Hockey Coed Team Operating Expenses,Ice Hockey Total Operating Expenses,Lacrosse Men's Team Operating Expenses,Lacrosse Women's Team Operating Expenses,Lacrosse Coed Team Operating Expenses,Lacrosse Total Operating Expenses,Rifle Men's Team Operating Expenses,Rifle Women's Team Operating Expenses,Rifle Coed Team Operating Expenses,Rifle Total Operating Expenses,Rodeo Men's Team Operating Expenses,Rodeo Women's Team Operating Expenses,Rodeo Coed Team Operating Expenses,Rodeo Total Operating Expenses,Rowing Men's Team Operating Expenses,Rowing Women's Team Operating Expenses,Rowing Coed Team Operating Expenses,Rowing Total Operating Expenses,Sailing Men's Team Operating Expenses,Sailing Women's Team Operating Expenses,Sailing Coed Team Operating Expenses,Sailing Total Operating Expenses,Skiing Men's Team Operating Expenses,Skiing Women's Team Operating Expenses,Skiing Coed Team Operating Expenses,Skiing Total Operating Expenses,Soccer Men's Team Operating Expenses,Soccer Women's Team Operating Expenses,Soccer Coed Team Operating Expenses,Soccer Total Operating Expenses,Softball Men's Team Operating Expenses,Softball Women's Team Operating Expenses,Softball Coed Team Operating Expenses,Softball Total Operating Expenses,Squash Men's Team Operating Expenses,Squash Women's Team Operating Expenses,Squash Coed Team Operating Expenses,Squash Total Operating Expenses,Swimming and Diving Men's Team Operating Expenses,Swimming and Diving Women's Team Operating Expenses,Swimming and Diving Coed Team Operating Expenses,Swimming and Diving Total Operating Expenses,Swimming Men's Team Operating Expenses,Swimming Women's Team Operating Expenses,Swimming Coed Team Operating Expenses,Swimming Total Operating Expenses,Synchronized Swimming Men's Team Operating Expenses,Synchronized Swimming Women's Team Operating Expenses,Synchronized Swimming Coed Team Operating Expenses,Synchronized Swimming Total Operating Expenses,Table Tennis Men's Team Operating Expenses,Table Tennis Women's Team Operating Expenses,Table Tennis Coed Team Operating Expenses,Table Tennis Total Operating Expenses,Team Handball Men's Team Operating Expenses,Team Handball Women's Team Operating Expenses,Team Handball Coed Team Operating Expenses,Team Handball Total Operating Expenses,Tennis Men's Team Operating Expenses,Tennis Women's Team Operating Expenses,Tennis Coed Team Operating Expenses,Tennis Total Operating Expenses,Track and Field Indoor Men's Team Operating Expenses,Track and Field Indoor Women's Team Operating Expenses,Track and Field Indoor Coed Team Operating Expenses,Track and Field Indoor Total Operating Expenses,Track and Field Outdoor Men's Team Operating Expenses,Track and Field Outdoor Women's Team Operating Expenses,Track and Field Outdoor Coed Team Operating Expenses,Track and Field Outdoor Total Operating Expenses,Track and Field X Country Men's Team Operating Expenses,Track and Field X Country Women's Team Operating Expenses,Track and Field X Country Coed Team Operating Expenses,Track and Field X Country Total Operating Expenses,Volleyball Men's Team Operating Expenses,Volleyball Women's Team Operating Expenses,Volleyball Coed Team Operating Expenses,Volleyball Total Operating Expenses,Water Polo Men's Team Operating Expenses,Water Polo Women's Team Operating Expenses,Water Polo Coed Team Operating Expenses,Water Polo Total Operating Expenses,Weight Lifting Men's Team Operating Expenses,Weight Lifting Women's Team Operating Expenses,Weight Lifting Coed Team Operating Expenses,Weight Lifting Total Operating Expenses,Wrestling Men's Team Operating Expenses,Wrestling Women's Team Operating Expenses,Wrestling Coed Team Operating Expenses,Wrestling Total Operating Expenses,Other Sports Men's Team Operating Expenses,Other Sports Women's Team Operating Expenses,Other Sports Coed Team Operating Expenses,Other Sports Total Operating Expenses,Total Men's Team Operating Expenses,Total Women's Team Operating Expenses,Total Coed Team Operating Expenses,Grand Total Operating Expenses
2003,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,562,593,1155,,,,,,,,,24285,0,,24285,23321,14487,,37808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61678,0,,61678,8553,9075,,17628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14897,13970,,28867,0,21585,,21585,,,,,,,,,,,,,,,,,,,,,,,,,3175,3175,,6350,13595,13595,,27190,13595,13595,,27190,6784,6784,,13568,0,18609,,18609,,,,,,,,,,,,,,,,,169883,114875,,284758
2004,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,584,663,1247,,,,,,,,,40421,0,,40421,36221,25545,,61766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103979,0,,103979,19089,14885,,33974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25808,19028,,44836,0,28001,,28001,,,,,,,,,26432,26432,,52864,,,,,,,,,,,,,25651,5328,,30979,20832,20832,,41664,20832,20832,,41664,12110,12110,,24220,0,18914,,18914,,,,,,,,,,,,,,,,,331375,191907,,523282
2005,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,621,707,1328,,,,,,,,,17323,0,,17323,19607,18364,,37971,,,,,,,,,32755,32755,,65510,,,,,,,,,,,,,,,,,55174,0,,55174,11086,9382,,20468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14008,12773,,26781,0,14558,,14558,,,,,,,,,18594,18594,,37188,,,,,,,,,,,,,4783,2745,,7528,,,,,,,,,,,,,0,21384,,21384,,,,,,,,,,,,,,,,,173330,130555,,303885
2006,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,615,730,1345,,,,,,,,,31608,0,,31608,16747,24627,,41374,,,,,,,,,40785,40785,,81570,,,,,,,,,,,,,,,,,52070,0,,52070,11829,12156,,23985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18236,11193,,29429,0,14760,,14760,,,,,,,,,9447,9447,,18894,,,,,,,,,,,,,7698,6594,,14292,,,,,,,,,,,,,0,15594,,15594,,,,,,,,,,,,,,,,,188420,135156,,323576
2007,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,611,732,1343,,,,,,,,,21926,0,,21926,24384,21871,,46255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52090,0,,52090,11959,11852,,23811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14618,12052,,26670,0,23702,,23702,,,,,12798,12798,,25596,,,,,,,,,,,,,,,,,4977,6635,,11612,13453,13453,,26906,13453,13453,,26906,5288,5288,,10576,0,16167,,16167,,,,,,,,,,,,,,,,,174946,137271,,312217
2008,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,628,686,1314,,,,,,,,,28177,0,,28177,36036,27757,,63793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65566,0,,65566,11041,15886,,26927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20446,16686,,37132,0,25389,,25389,,,,,20591,12113,,32704,,,,,,,,,,,,,,,,,9704,7235,,16939,20246,16416,,36662,19378,17284,,36662,5672,6806,,12478,0,24197,,24197,,,,,,,,,,,,,,,,,236857,169769,,406626
2009,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,659,698,1357,,,,,,,,,38749,0,,38749,42070,24036,,66106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50628,0,,50628,21896,16007,,37903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15254,17966,,33220,0,26887,,26887,,,,,,,,,17429,15845,,33274,,,,,,,,,,,,,12557,7274,,19831,25374,14690,,40064,25374,14690,,40064,8859,7383,,16242,0,19556,,19556,,,,,,,,,,,,,,,,,258190,164334,,422524
2010,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,648,699,1347,,,,,,,,,45177,0,,45177,28054,23452,,51506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44240,0,,44240,17269,10672,,27941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14460,18019,,32479,0,27465,,27465,,,,,7088,10239,,17327,,,,,,,,,,,,,,,,,11142,8227,,19369,20358,13436,,33794,20358,13436,,33794,6698,3768,,10466,0,20540,,20540,,,,,,,,,,,,,,,,,214844,149254,,364098
2011,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,609,657,1266,,,,,,,,,26295,0,,26295,20833,22000,,42833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37594,0,,37594,14511,4200,,18711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17663,11520,,29183,0,20028,,20028,,,,,8984,20126,,29110,,,,,,,,,,,,,,,,,15029,8555,,23584,14346,11557,,25903,13151,11557,,24708,5930,5018,,10948,0,16194,,16194,,,,,,,,,,,,,,,,,174336,130755,,305091
2012,147341,00172500,Monmouth College,IL,NCAA Division III (with football),,1,NCAA,568,655,1223,,,,,,,,,26259,0,,26259,20833,22000,,42833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47594,0,,47594,14511,11260,,25771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11520,17663,,29183,0,20028,,20028,,,,,4860,23491,,28351,,,,,,,,,,,,,,,,,15029,6794,,21823,13436,12648,,26084,13436,11066,,24502,6189,4761,,10950,0,16194,,16194,,,,,,,,,,,,,,,,,173667,145905,,319572
