Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Henderson, Erik",SO-2,11.61,2017 Dick Young Invitational,"Apr 22, 2017",-0.6
,"Scott, Chip",SO-2,11.98,2017 Kip Janvrin Open,"Apr 27, 2017",1.3
,"Scott, Chip",SO-2,12.08,2017 Dick Young Invitational,"Apr 22, 2017",0.2
