Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 15, 2025 (Saturday)",Noon,Neutral,Nebraska Wesleyan University,"Kansas City, KS (Homefield Baseball)",,,,,History
"February 15, 2025 (Saturday)",3 p.m.,Neutral,Nebraska Wesleyan University,"Kansas City, KS (Homefield Baseball)",,,,,History
"February 16, 2025 (Sunday)",Noon,Neutral,Nebraska Wesleyan University,"Kansas City, KS (Homefield Baseball)",,,,,History
"February 16, 2025 (Sunday)",3 p.m.,Neutral,Nebraska Wesleyan University,"Kansas City, KS (Homefield Baseball)",,,,,History
"February 22, 2025 (Saturday)",11 a.m.,Away,Greenville University,"Greenville, IL",,,,,History
"February 22, 2025 (Saturday)",2 p.m.,Away,Greenville University,"Greenville, IL",,,,,History
"February 23, 2025 (Sunday)",2 p.m.,Away,Fontbonne University,"St. Louis, MO",,,,,History
"March 1, 2025 (Saturday)",Noon,Away,Westminster College (MO),"Fulton, MO",,,,,History
"March 1, 2025 (Saturday)",3 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,,History
"March 2, 2025 (Sunday)",11 a.m.,Away,Westminster College (MO),"Fulton, MO",,,,,History
"March 2, 2025 (Sunday)",2 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,,History
"March 11, 2025 (Tuesday)",Noon,Neutral,University of Wisconsin-Whitewater,"Pensacola, FL (Admiral Fetterman Field at Blue Wahoos Stadium)",,,Blue Wahoos Challenge,,History
"March 11, 2025 (Tuesday)",3 p.m.,Neutral,Edgewood College,"Pensacola, FL (Admiral Fetterman Field at Blue Wahoos Stadium)",,,Blue Wahoos Challenge,,History
"March 12, 2025 (Wednesday)",4 p.m.,Neutral,Sewanee,"Pensacola, FL (Admiral Fetterman Field at Blue Wahoos Stadium)",,,Blue Wahoos Challenge,,History
"March 14, 2025 (Friday)",4 p.m.,Neutral,Concordia University (Wis.),"Pensacola, FL (Admiral Fetterman Field at Blue Wahoos Stadium)",,,Blue Wahoos Challenge,,History
"March 15, 2025 (Saturday)",10 a.m.,Neutral,University of Wisconsin-Stout,"Pensacola, FL (Admiral Fetterman Field at Blue Wahoos Stadium)",,,Blue Wahoos Challenge,,History
"March 15, 2025 (Saturday)",1 p.m.,Neutral,University of Wisconsin-Stout,"Pensacola, FL (Admiral Fetterman Field at Blue Wahoos Stadium)",,,Blue Wahoos Challenge,,History
"March 17, 2025 (Monday)",5 p.m.,Away,Hendrix College,"Conway, AK",,,,,History
"March 18, 2025 (Tuesday)",4 p.m.,Away,Hendrix College,"Conway, AK",,,,,History
"March 29, 2025 (Saturday)",Noon,Away,Illinois College,"Jacksonville, IL",,,,,History
"March 29, 2025 (Saturday)",2:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,,History
"March 30, 2025 (Sunday)",Noon,Away,Illinois College,"Jacksonville, IL",,,,,History
"April 5, 2025 (Saturday)",Noon,Home,Monmouth College,"Grinnell, IA/Pioneer Park",,,,,History
"April 5, 2025 (Saturday)",2:30 p.m.,Home,Monmouth College,"Grinnell, IA/Pioneer Park",,,,,History
"April 6, 2025 (Sunday)",Noon,Home,Monmouth College,"Grinnell, IA/Pioneer Park",,,,,History
"April 12, 2025 (Saturday)",Noon,Away,Lawrence University,"Appleton, WI",,,,,History
"April 12, 2025 (Saturday)",2:30 p.m.,Away,Lawrence University,"Appleton, WI",,,,,History
"April 13, 2025 (Sunday)",Noon,Away,Lawrence University,"Appleton, WI",,,,,History
"April 18, 2025 (Friday)",6 p.m.,Away,Beloit College,"Beloit, WI",,,,,History
"April 19, 2025 (Saturday)",Noon,Away,Beloit College,"Beloit, WI",,,,,History
"April 19, 2025 (Saturday)",2:30 p.m.,Away,Beloit College,"Beloit, WI",,,,,History
"April 22, 2025 (Tuesday)",4 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,,History
"April 22, 2025 (Tuesday)",6:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,,History
"April 26, 2025 (Saturday)",Noon,Home,Ripon College,"Grinnell, IA/Pioneer Park",,,,,History
"April 26, 2025 (Saturday)",2:30 p.m.,Home,Ripon College,"Grinnell, IA/Pioneer Park",,,,,History
"April 27, 2025 (Sunday)",Noon,Home,Ripon College,"Grinnell, IA/Pioneer Park",,,,,History
"April 30, 2025 (Wednesday)",1 p.m.,Home,Cornell College,"Grinnell, IA/Pioneer Park",,,,,History
"May 3, 2025 (Saturday)",Noon,Home,Knox College,"Grinnell, IA/Pioneer Park",,,,,History
"May 3, 2025 (Saturday)",2:30 p.m.,Home,Knox College,"Grinnell, IA/Pioneer Park",,,,,History
"May 4, 2025 (Sunday)",11 a.m.,Away,Knox College,"Galesburg, IL",,,,,History
