Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 15, 1908 (Tuesday)",,Neutral,State Normal,,,,"W,53-19",
"January 5, 1909 (Tuesday)",,Neutral,Leander Clark,,,,"W,64-13",
"January 12, 1909 (Tuesday)",,Neutral,State Normal,,,,"W,33-5",
"January 19, 1909 (Tuesday)",,Neutral,Coe,,,,"W,40-19",
"January 22, 1909 (Friday)",,Neutral,Des Moines YMCA,,,,"W,31-6",
"January 30, 1909 (Saturday)",,Home,Drake,"Grinnell, IA",,,"W,42-8",
"February 2, 1909 (Tuesday)",,Away,Iowa State,"Ames, IA",,,"W,27-13",
"February 3, 1909 (Wednesday)",,Home,Iowa State,"Grinnell, IA",,,"W,53-11",
"February 6, 1909 (Saturday)",,Away,Iowa,"Iowa City, IA",,,"W,19-18",
"February 12, 1909 (Friday)",,Home,Iowa,"Grinnell, IA",,,"W,25-14",
"February 21, 1909 (Sunday)",,Neutral,Coe,,,,"W,55-15",
"March 2, 1909 (Tuesday)",,Away,Drake,"Des Moines, IA",,,"W,39-13",
"March 5, 1909 (Friday)",,Neutral,Des Moines YMCA,,,,"L,15-22",
