Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 14, 1972 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,0-7",
"April 15, 1972 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,3-6",
"April 18, 1972 (Tuesday)",,Away,Iowa State,"Ames, IA",,,"L,0-9",
"April 24, 1972 (Monday)",,Home,Coe,"Grinnell, IA",,,"W,7-2",
"April 29, 1972 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,6-3",
"May 5, 1972 (Friday)",,Home,St. Olaf,"Grinnell, IA",,,"L,4-5",
"May 6, 1972 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"L,1-8",
"May 7, 1972 (Sunday)",,Away,Northern Iowa,"Cedar Falls, IA",,,"L,2-7",
"May 12, 1972 (Friday)",,Home,Beloit,"Grinnell, IA",,,"W,7-2",
"May 13, 1972 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,6-3",
"May 19, 1972 (Friday)",,Away,Midwest Conference Tournament,"Appleton, WI",,,T2nd/10 Teams,
