Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 6, 2023 (Monday)",6:00 PM,Neutral,University of Minnesota Morris,"Minneapolis, MN/U.S. Bank Stadium",,,,"L,1-9",Box ScoreRecapGame Program
"March 6, 2023 (Monday)",8:30 PM,Neutral,University of Minnesota Morris,"Minneapolis, MN/U.S. Bank Stadium",,,,"W,7-4",Box ScoreRecapGame Program
"March 11, 2023 (Saturday)",4:00 PM CST; 3:00 PM MST,Neutral,Claremont-Mudd-Scripps Colleges,"Tucson, AZ/Kino Sports Complex - Stadium",,,Tucson Invitational,"L,6-8",Box ScoreRecap
"March 11, 2023 (Saturday)",7:00 PM CST; 6:00 PM MST,Neutral,Claremont-Mudd-Scripps Colleges,"Tucson, AZ/Kino Sports Complex - Stadium",,,Tucson Invitational,"L,0-5",Box ScoreRecap
"March 12, 2023 (Sunday)",11:00 AM CDT; 9:00 AM MST,Neutral,Sul Ross State University,"Tucson, AZ/Kino Sports Complex Field #6",,,Tucson Invitational,"W,14-47 innings",Box ScoreRecap
"March 13, 2023 (Monday)",2:30 PM CDT / 12:30 PM MST,Neutral,Carthage College,"Tucson, AZ/Kino Sports Complex Field #6",,,Tucson Invitational,"W,7-1",Box ScoreRecap
"March 15, 2023 (Wednesday)",11:00 AM CDT; 9:00 AM MST,Neutral,Concordia University (Wis.),"Tucson, AZ/Kino Sports Complex Field #7",,,Tucson Invitational,"L,3-5",Box ScoreRecap
"March 16, 2023 (Thursday)",3:30 PM CDT / 1:30 PM MST,Neutral,Wesleyan University,"Tucson, AZ/Kino Sports Complex Field #6",,,Tucson Invitational,"W,10-7",Box ScoreRecap
"March 17, 2023 (Friday)",2:30 PM CDT / 12:30 PM MST,Neutral,Carthage College,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"W,10-6",Box ScoreRecap
"March 17, 2023 (Friday)",6:00 PM CDT / 4:00 PM MST,Neutral,University of Redlands,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"L,5-157 innings",Box ScoreRecap
"March 18, 2023 (Saturday)",11:00 AM CDT; 9:00 AM MST,Neutral,Luther College,"Tucson, AZ/Kino Sports Complex Field #5",,,Tucson Invitational,"L,0-107 innings",Box ScoreRecap
"March 18, 2023 (Saturday)",2:30 PM CDT / 12:30 PM MST,Neutral,Concordia University (Wis.),"Tucson, AZ/Kino Sports Complex Field #5",,,Tucson Invitational,"W,19-11",Box ScoreRecap
"March 26, 2023 (Sunday)",12:00 PM,Neutral,University of Wisconsin-Superior,"Mauston, WI/Woodside Sports Complex",,,,"W,5-4",Box ScoreRecap
"March 26, 2023 (Sunday)",2:30 PM,Neutral,University of Wisconsin-Superior,"Mauston, WI/Woodside Sports Complex",,,,"W,9-4",Box ScoreRecap
"April 7, 2023 (Friday)",1:30 PM,Neutral,College of St. Scholastica,"Winona, MN/Saint Mary's University",,,,"L,4-8",Box ScoreRecap
"April 7, 2023 (Friday)",4:00 PM,Neutral,College of St. Scholastica,"Winona, MN/Saint Mary's University",,,,"W,10-5",Box ScoreRecap
"April 8, 2023 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,0-12",Box ScoreRecap
"April 8, 2023 (Saturday)",3:30 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,2-14",Box ScoreRecap
"April 12, 2023 (Wednesday)",2:30 PM,Home,Carleton College,"St. Paul, MN (Home)/Nicholson Field",,,,"W,22-2",Box ScoreRecapGame Program
"April 12, 2023 (Wednesday)",5:00 PM,Home,Carleton College,"St. Paul, MN (Home)/Nicholson Field",,,,"W,13-3",Box ScoreRecapGame Program
"April 14, 2023 (Friday)",2:30 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,,"W,5-3",Box ScoreRecapGame Program
"April 14, 2023 (Friday)",5:00 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,,"W,10-4",Box ScoreRecapGame Program
"April 17, 2023 (Monday)",5:00 PM,Away,Hamline University,"St. Paul, MN/CHS Field",,,,"W,10-1",Box ScoreRecap
"April 17, 2023 (Monday)",7:30 PM,Away,Hamline University,"St. Paul, MN/CHS Field",,,,"L,6-21",Box ScoreRecap
"April 23, 2023 (Sunday)",1:00 PM,Away,Bethel University,"St. Paul, MN",,,,"L,0-7",Box ScoreRecap
"April 23, 2023 (Sunday)",3:30 PM,Away,Bethel University,"St. Paul, MN",,,,"L,1-12",Box ScoreRecap
"April 24, 2023 (Monday)",2:30 PM,Home,Saint John's University,"St. Paul, MN (Home)/Nicholson Field",,,,"W,3-2",Box ScoreRecapGame Program
"April 24, 2023 (Monday)",5:00 PM,Home,Saint John's University,"St. Paul, MN (Home)/Nicholson Field",,,,"L,5-15",Box ScoreRecapGame Program
"April 27, 2023 (Thursday)",2:30 PM,Home,St. Olaf College,"St. Paul, MN (Home)/Nicholson Field",,,,"L,3-5",Box ScoreRecapGame Program
"April 27, 2023 (Thursday)",4:00 PM,Away,University of Northwestern (MN),"St. Paul, Minn.",,,,Canceled,
"April 27, 2023 (Thursday)",5:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/Nicholson Field",,,,"L,4-11",Box ScoreRecapGame Program
"April 30, 2023 (Sunday)",1:00 PM,Home,Northland College,"St. Paul, MN (Home)/Nicholson Field",,,,Canceled,
"April 30, 2023 (Sunday)",3:30 PM,Home,Northland College,"St. Paul, MN (Home)/Nicholson Field",,,,Canceled,
"May 1, 2023 (Monday)",2:30 PM,Away,Concordia College (Minn.),"Fargo, ND/Starion Field",,,,"L,5-12",Box ScoreRecap
