Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 24, 2023 (Friday)",10:00 am,Neutral,Mount Mary University,"Peoria, IL",,,,"L,1-3",Box ScoreRecap
"February 24, 2023 (Friday)",2:30 pm,Neutral,Elmhurst University,"Peoria, IL",,,,"L,0-10",Box ScoreRecap
"March 2, 2023 (Thursday)",6:00 pm,Neutral,University of Wisconsin-Platteville,"Peoria, IL",,,,"L,0-10",Box ScoreRecap
"March 2, 2023 (Thursday)",10:00 pm,Neutral,Augustana College (IL),"Peoria, IL",,,,"L,0-8",Box ScoreRecap
"March 14, 2023 (Tuesday)",2:00 pm  (ET),Neutral,Clarkson,"Auburndale, FL",,,The Spring Games,"L,5-13",Box ScoreRecap
"March 14, 2023 (Tuesday)",4:30 pm  (ET),Neutral,Gallaudet University,"Auburndale, FL",,,The Spring Games,"W,7-3",Box ScoreRecap
"March 16, 2023 (Thursday)",9:00 am (ET),Neutral,Roger Williams University,"Winter Haven, FL",,,The Spring Games,"L,0-9",Box ScoreRecap
"March 16, 2023 (Thursday)",11:30 am  (ET),Neutral,Augsburg University,"Winter Haven, FL",,,The Spring Games,"L,2-3",Box ScoreRecap
"March 17, 2023 (Friday)",2:00 pm (ET),Neutral,College of St. Scholastica,"Auburndale, FL",,,The Spring Games,"W,5-1",Box ScoreRecap
"March 17, 2023 (Friday)",4:30 pm (ET),Neutral,Lakeland University,"Auburndale, FL",,,The Spring Games,"L,4-16",Box ScoreRecap
"March 19, 2023 (Sunday)",2:00 pm (ET),Neutral,University of Minnesota Morris,"Winter Haven, FL",,,The Spring Games,"L,4-5",Box ScoreRecap
"March 19, 2023 (Sunday)",4:30 pm (ET),Neutral,Washington and Jefferson College,"Winter Haven, FL",,,The Spring Games,"L,5-11",Box ScoreRecap
"March 29, 2023 (Wednesday)",2:00 PM,Away,Eureka College,"Eureka, IL",,,,"W,8-6",Box ScoreRecap
"March 29, 2023 (Wednesday)",4:00 PM,Away,Eureka College,"Eureka, IL",,,,"L,0-3",Box ScoreRecap
"April 1, 2023 (Saturday)",1:00 PM,Home,Mount Mary University,"Galesburg, IL/Knox Softball Field",,,,"L,1-5",Box ScoreRecap
"April 1, 2023 (Saturday)",3:00 PM,Home,Mount Mary University,"Galesburg, IL/Knox Softball Field",,,,"W,2-1",Box ScoreRecap
"April 2, 2023 (Sunday)",2:00 PM,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,"L,0-9",Box ScoreRecap
"April 2, 2023 (Sunday)",4:00 PM,Home,Grinnell College,"Galesburg, IL/Knox Softball Field",,,,"L,2-12",Box ScoreRecap
"April 7, 2023 (Friday)",3:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"L,7-15",Box ScoreRecap
"April 7, 2023 (Friday)",5:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"L,3-7",Box ScoreRecap
"April 8, 2023 (Saturday)",1:00 PM,Away,Beloit College,"Beloit, WI",,,,"W,5-1",Box ScoreRecap
"April 8, 2023 (Saturday)",3:00 PM,Away,Beloit College,"Beloit, WI",,,,"W,3-1",Box ScoreRecap
"April 13, 2023 (Thursday)",3:00pm,Home,Greenville University,"Galesburg, IL/Knox Softball Field",,,,"L,0-9",Box ScoreRecap
"April 13, 2023 (Thursday)",5:00 pm,Home,Greenville University,"Galesburg, IL/Knox Softball Field",,,,"L,1-4",Box ScoreRecap
"April 15, 2023 (Saturday)",12:00 PM,Home,Ripon College,"Galesburg, IL/Knox Softball Field",,,,"W,10-9",Box ScoreRecap
"April 15, 2023 (Saturday)",2:00 PM,Home,Ripon College,"Galesburg, IL/Knox Softball Field",,,,"L,4-8",Box ScoreRecap
"April 16, 2023 (Sunday)",1:00 PM,Home,Lawrence University,"Galesburg, IL/Knox Softball Field",,,Senior Day,Postponed,
"April 16, 2023 (Sunday)",3:00 PM,Home,Lawrence University,"Galesburg, IL/Knox Softball Field",,,Senior Day,Postponed,
"April 19, 2023 (Wednesday)",3:00 PM,Home,Illinois College,"Galesburg, IL/Knox Softball Field",,,,"L,0-5",Box ScoreRecap
"April 19, 2023 (Wednesday)",5:00 PM,Home,Illinois College,"Galesburg, IL/Knox Softball Field",,,,"L,0-3",Box ScoreRecap
"April 23, 2023 (Sunday)",1:00 pm,Home,Lawrence University,"Galesburg, IL/Knox Softball Field",,,,"W,5-3",Box ScoreRecap
"April 23, 2023 (Sunday)",3:00 pm,Home,Lawrence University,"Galesburg, IL/Knox Softball Field",,,,"W,8-0",Box ScoreRecap
"April 25, 2023 (Tuesday)",3:00pm,Away,Harris-Stowe State University (Mo.),"St. Louis, MO",,,,"W,10-2",Box ScoreRecap
"April 25, 2023 (Tuesday)",5:00 pm,Away,Harris-Stowe State University (Mo.),"St. Louis, MO",,,,"W,10-2",Box ScoreRecap
"April 29, 2023 (Saturday)",1:00 PM,Away,Monmouth College,"Monmouth, IL",,,,"W,3-2",Box ScoreRecap
"April 29, 2023 (Saturday)",3:00 PM,Away,Monmouth College,"Monmouth, IL",,,,"L,3-4",Box ScoreRecap
"May 6, 2023 (Saturday)",1:00 PM,Away,Cornell College,"Mt. Vernon, IA",,,,"L,1-6",Box ScoreRecap
"May 6, 2023 (Saturday)",3:00 PM,Away,Cornell College,"Mt. Vernon, IA",,,,"W,8-3",Box ScoreRecap
