Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Staker, Sadie",SO-2,9.84,Luther College Invitational,"Feb 5, 2022"
,"Garcia, Sara",FR-1,10.24,Luther College Invitational,"Feb 5, 2022"
