Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 5, 2016 (Saturday)",10:00 AM,Neutral,Wartburg,"Auburndale, Fla.",,,"L,1-2",Box Score
"March 6, 2016 (Sunday)",11:30 AM,Neutral,Waynesburg University,"Auburndale, Fla.",,,"W,18-5",Box Score
"March 7, 2016 (Monday)",12:00 PM,Neutral,Clark University,"Winter Haven, Fla.",,,"W,12-3",Box Score
"March 7, 2016 (Monday)",12:00 PM,Neutral,Clark University,"Winter Haven, Fla.",,,"L,4-8",Box Score
"March 9, 2016 (Wednesday)",1:30 PM,Neutral,Iowa Wesleyan,"Auburndale, Fla.",,,"W,2-1",Box Score
"March 10, 2016 (Thursday)",1:30 PM,Neutral,Central,"Auburndale, Fla.",,,"L,2-7",Box Score
"March 19, 2016 (Saturday)",11:00 AM,Neutral,Saint Mary's,"Wheaton, Ill.",,,"L,6-7",Box Score
"March 19, 2016 (Saturday)",2:00 PM,Away,Wheaton College,"Wheaton, Ill.",,,"L,1-2",Box Score
"March 20, 2016 (Sunday)",4:00 PM,Neutral,Aurora University,"Wheaton, Ill.",,,"L,7-10",Box Score
"March 25, 2016 (Friday)",4:30 PM,Neutral,Aurora University,"Chicago, Ill.",,,"W,5-4",Box Score
"March 26, 2016 (Saturday)",10:30 AM,Neutral,Dominican,"Chicago, Ill.",,,"W,10-6",Box Score
"March 26, 2016 (Saturday)",10:30 AM,Neutral,Dominican,"Chicago, Ill.",,,"W,8-0",Box Score
"March 30, 2016 (Wednesday)",5:00 PM,Home,Iowa Wesleyan,Mount Vernon,,,"W,14-12",Box Score
"April 2, 2016 (Saturday)",2:00 PM,Home,Northland,Mount Vernon,,,"W,4-2",Box Score
"April 2, 2016 (Saturday)",3:00 PM,Home,Northland,Mount Vernon,,,"W,21-4",Box Score
"April 3, 2016 (Sunday)",3:00 PM,Home,Wisconsin Lutheran,Mount Vernon,,,"W,24-7",Box Score
"April 9, 2016 (Saturday)",12:00 PM,Home,Illinois College,Mount Vernon,,,"W,2-1",Box Score
"April 9, 2016 (Saturday)",12:00 PM,Home,Illinois College,Mount Vernon,,,"W,3-2",Box Score
"April 10, 2016 (Sunday)",10:00 AM,Home,Illinois College,Mount Vernon,,,"L,3-5",Box Score
"April 10, 2016 (Sunday)",10:00 AM,Home,Illinois College,Mount Vernon,,,"W,11-0",Box Score
"April 16, 2016 (Saturday)",12:00 PM,Home,Monmouth,Mount Vernon,,,"W,4-3",Box Score
"April 16, 2016 (Saturday)",12:00 PM,Home,Monmouth,Mount Vernon,,,"W,8-7",Box Score
"April 17, 2016 (Sunday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"W,18-14",Box Score
"April 17, 2016 (Sunday)",12:00 PM,Away,Monmouth,"Monmouth, Ill.",,,"W,19-2",Box Score
"April 19, 2016 (Tuesday)",6:00 PM,Home,UW-Platteville,Mount Vernon,,,"L,5-6",Box Score
"April 22, 2016 (Friday)",6:00 PM,Home,St. Ambrose,Mount Vernon,,,"L,4-5",Box Score
"April 26, 2016 (Tuesday)",7:00 PM,Away,Augustana College,"Moline, Ill.",,,"L,5-6",Box Score
"April 29, 2016 (Friday)",2:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,3-0",Box Score
"April 29, 2016 (Friday)",2:00 PM,Away,Knox College,"Galesburg, Ill.",,,"W,7-2",Box Score
"May 1, 2016 (Sunday)",11:00 AM,Home,Knox College,Mount Vernon,,,"L,4-5",Box Score
"May 1, 2016 (Sunday)",11:00 AM,Home,Knox College,Mount Vernon,,,"W,11-2",Box Score
"May 4, 2016 (Wednesday)",6:00 PM,Neutral,Coe College,Mount Vernon,,,"L,9-18",Box Score
"May 5, 2016 (Thursday)",5:30 PM,Home,Grinnell,Mount Vernon,,,"W,3-2",Box Score
"May 5, 2016 (Thursday)",5:30 PM,Home,Grinnell,Mount Vernon,,,"W,24-4",Box Score
"May 7, 2016 (Saturday)",12:00 PM,Away,Grinnell,Grinnell,,,"L,0-2",Box Score
"May 7, 2016 (Saturday)",12:00 PM,Away,Grinnell,Grinnell,,,"L,5-10",Box Score
"May 13, 2016 (Friday)",10:00 AM,Away,St. Norbert,"De Pere, Wis.",,,"L,2-12",Box Score
"May 13, 2016 (Friday)",4:00 PM,Neutral,Grinnell,"De Pere, Wis.",,,"L,7-12",Box Score
