Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2019 (Friday)",6:00 p.m.,Neutral,Anderson University (IN),"Jacksonville, IL",,,Illinois College Tournament,"W,3-2(23-25, 21-25, 25-14, 25-13, 15-6)",Box ScoreRecap
"August 30, 2019 (Friday)",8:00 p.m.,Neutral,MacMurray College,"Jacksonville, IL",,,Illinois College Tournament,"W,3-0(25-22, 25-22, 25-21)",Box ScoreRecap
"August 31, 2019 (Saturday)",10:00 a.m.,Neutral,Trine University,"Jacksonville, IL",,,Illinois College Tournament,"W,3-0(25-20, 25-21, 25-17)",Box ScoreRecap
"August 31, 2019 (Saturday)",Noon,Neutral,Culver-Stockton College (Mo.),"Jacksonville, IL",,,Illinois College Tournament,"W,3-0(25-13, 25-12, 25-14)",Box ScoreRecap
"September 3, 2019 (Tuesday)",7:00 p.m.,Home,Faith Baptist Bible,"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-6, 25-13, 25-9)",Box ScoreRecap
"September 6, 2019 (Friday)",6:00 p.m.,Home,Carleton College,"Grinnell, IA/Darby Gymnasium",,,ACM Tournament,"W,3-1(19-25, 25-15, 25-19, 25-18)",Box ScoreRecap
"September 6, 2019 (Friday)",8:00 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,ACM Tournament,"W,3-0(25-22, 25-20, 25-17)",Box ScoreRecap
"September 7, 2019 (Saturday)",Noon,Home,Luther College,"Grinnell, IA/Darby Gymnasium",,,ACM Tournament,"W,3-0(25-19, 26-24, 25-18)",Box ScoreRecap
"September 12, 2019 (Thursday)",7:00 p.m.,Home,Simpson College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-1(25-23, 21-25, 25-15, 25-23)",Box ScoreRecap
"September 13, 2019 (Friday)",4:00 p.m.,Neutral,College of St. Scholastica,"Waverly, IA",,,Wartburg Tournament,"L,2-3(25-20, 16-25, 25-23, 22-25, 12-15)",Box ScoreRecap
"September 13, 2019 (Friday)",6:00 p.m.,Neutral,Concordia College (Minn.),"Waverly, IA",,,Wartburg Tournament,"W,3-0(25-23, 25-22, 25-18)",Box ScoreRecap
"September 14, 2019 (Saturday)",Noon,Away,Wartburg College,"Waverly, IA",,,Wartburg Tournament,"L,1-3(18-25, 19-25, 25-16, 19-25)",Box ScoreRecap
"September 20, 2019 (Friday)",5:00 p.m.,Home,Alverno College,"Grinnell, IA/Darby Gymnasium",,,Grinnell Tournament,"W,3-0(25-9, 25-16, 25-15)",Box ScoreRecap
"September 20, 2019 (Friday)",7:00 p.m.,Home,Concordia University Chicago,"Grinnell, IA/Darby Gymnasium",,,Grinnell Tournament,"W,3-0(25-19, 25-19, 25-12)",Box ScoreRecap
"September 21, 2019 (Saturday)",3:00 p.m.,Home,Nebraska Wesleyan University,"Grinnell, IA/Darby Gymnasium",,,Grinnell Tournament,"W,3-2(25-16, 23-25, 25-27, 25-15, 18-16)",Box ScoreRecap
"September 23, 2019 (Monday)",7:00 p.m.,Away,Faith Baptist Bible Athletics,"Ankeny, Iowa",,,,"W,3-0(25-21, 25-14, 25-11)",Box ScoreRecap
"September 28, 2019 (Saturday)",1:00 p.m.,Away,Lawrence University,"Appleton, WI",,,,"W,3-0(25-17, 25-16, 25-13)",Box ScoreRecap
"October 4, 2019 (Friday)",7:00 p.m.,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-1(24-26, 25-17, 25-21, 25-20)",Box ScoreRecap
"October 5, 2019 (Saturday)",1:00 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-5, 25-19, 25-15)",Box ScoreRecap
"October 9, 2019 (Wednesday)",7:00 p.m.,Home,William Penn University (Iowa),"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-22, 25-22, 25-19)",Box ScoreRecap
"October 11, 2019 (Friday)",7:00 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,,"W,3-0(25-21, 25-16, 25-20)",Box ScoreRecap
