Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 29, 2014 (Friday)",4:00 pm,Home,Blackburn College,"Galesburg, IL/Jorge Prats Field",,,,"W,4-2",Box ScoreRecapBox Score
"September 2, 2014 (Tuesday)",4:00 pm,Away,University of Chicago,"Chicago, IL",,,,"L,2-6",Box ScoreRecap
"September 5, 2014 (Friday)",4:00 pm,Away,St. Olaf College,"Northfield, MN",,,ACM Tournament,"L,1-3",Box ScoreRecapBox Score
"September 7, 2014 (Sunday)",11:30 am,Neutral,Coe College,"Northfield, MN",,,ACM Tournament,"W,1-0",Box ScoreRecapBox Score
"September 13, 2014 (Saturday)",1:30 pm,Home,Marian University,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecapBox Score
"September 14, 2014 (Sunday)",1:30 pm,Home,Concordia University (Wis.),"Galesburg, IL/Jorge Prats Field",,,,"W,2-1OT",Box ScoreRecapBox Score
"September 17, 2014 (Wednesday)",4:00 pm,Away,MacMurray College,"Jacksonville, IL",,,,"W,7-0",Box ScoreRecapBox Score
"September 20, 2014 (Saturday)",1:00 pm,Away,Grinnell College,"Grinnell, IA",,,,"W,3-0",Box ScoreRecap
"September 27, 2014 (Saturday)",11:00 am,Home,Monmouth College,"Galesburg, IL/Jorge Prats Field",,,,"W,4-1",Box ScoreRecapBox Score
"October 4, 2014 (Saturday)",11:00 am,Away,Ripon College,"Ripon, WI",,,,"W,5-1",Box ScoreRecapBox Score
"October 5, 2014 (Sunday)",11:00 am,Away,Lawrence University,"Appleton, WI",,,,"W,1-0",Box ScoreRecapBox Score
"October 11, 2014 (Saturday)",1:00 pm,Away,Cornell College,"Mount Vernon, IA",,,,"W,5-0",Box ScoreRecapBox Score
"October 18, 2014 (Saturday)",11:00 am,Home,Carroll University,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0",Box ScoreRecapBox Score
"October 19, 2014 (Sunday)",11:00 am,Home,Beloit College,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0OT",Box ScoreRecapBox Score
"October 25, 2014 (Saturday)",11:00 am,Home,St. Norbert College,"Galesburg, IL/Jorge Prats Field",,,,"W,1-0OT",Box ScoreRecap
"October 29, 2014 (Wednesday)",1:30 pm,Home,Illinois College,"Galesburg, IL/Jorge Prats Field",,,,"W,4-2",Box ScoreRecapBox Score
"November 1, 2014 (Saturday)",12:00 pm,Away,Lake Forest College,"Lake Forest, IL",,,,"L,1-2",Box ScoreRecapBox Score
"November 7, 2014 (Friday)",11:00 am,Home,Illinois College,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"W,1-0",Box ScoreRecapBox Score
"November 8, 2014 (Saturday)",12:00 pm,Home,Carroll University,"Galesburg, IL/Jorge Prats Field",,,Midwest Conference Tournament,"L,0-1",Box ScoreRecapBox Score
