Unnamed: 0,Time,Athletes,Meet,Meet Date
,42.83,"Hiser, Saldanha, Walcher, Fadden",Midwest Conference Outdoor Championships,"May 12, 2023"
,42.86,"Hiser, Fuller, Saldanha, Fadden",D3 Challenge,"Mar 25, 2023"
