Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 1979 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"L,30-12",
"September 8, 1979 (Saturday)",,Home,UW-Eau Claire,"De Pere, Wis. - Minahan Stadium",,,"L,33-18",
"September 22, 1979 (Saturday)",,Home,UW-Stevens Point,"De Pere, Wis. - Minahan Stadium",,,"W,15-0",
"September 29, 1979 (Saturday)",,Away,Hillsdale,"Hillsdale, Mich.",,,"L,31-14",
"October 6, 1979 (Saturday)",,Away,Valparaiso,"Valparaiso, Ind.",,,"L,23-7",
"October 13, 1979 (Saturday)",,Home,Northwood,"De Pere, Wis. - Minahan Stadium",,,"L,26-10",
"October 20, 1979 (Saturday)",,Home,UW-Oshkosh,"De Pere, Wis. - Minahan Stadium",,,"L,20-14",
"October 27, 1979 (Saturday)",,Away,Butler,"Indianapolis, Ind.",,,"L,24-7",
"November 3, 1979 (Saturday)",,Away,UW-Platteville,"Platteville, Wis.",,,"L,17-10",
"November 10, 1979 (Saturday)",,Home,Dayton,"De Pere, Wis. - Minahan Stadium",,,"L,24-22",
