Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2005 (Saturday)",,Neutral,Ohio Wesleyan,"Granville, Ohio",,,"L,1-2",
"September 4, 2005 (Sunday)",,Away,Denison,,,,"W,1-0",
"September 9, 2005 (Friday)",1 pm,Home,Wheaton (Mass.),,,,"W,4-1",
"September 10, 2005 (Saturday)",Final - 2OT,Away,Carthage,,,,"T,0-0",
"September 14, 2005 (Wednesday)",,Away,Ill. Wesleyan,,,,"W,2-0",
"September 20, 2005 (Tuesday)",,Home,Wheaton (Ill.),,,,"W,2-1",
"September 24, 2005 (Saturday)",2 pm,Away,DePauw,,,,"W,1-0",
"October 2, 2005 (Sunday)",1:30 pm,Away,Carnegie Mellon,,,,"L,0-2",Box Score
"October 4, 2005 (Tuesday)",,Home,Calvin,,,,"W,4-0",
"October 8, 2005 (Saturday)",,Home,Emory,,,,"W,3-1",
"October 11, 2005 (Tuesday)",11 am,Away,Lake Forest,,,,"W,4-0",
"October 14, 2005 (Friday)",Final - 2OT,Home,Rochester,,,,"T,0-0",
"October 16, 2005 (Sunday)",,Home,Case Reserve,,,,"W,3-0",
"October 22, 2005 (Saturday)",,Home,Wis.-Stevens Point,,,,"W,4-1",
"October 25, 2005 (Tuesday)",,Home,Wis.-La Crosse,,,,"W,2-1",
"October 28, 2005 (Friday)",,Away,New York U.,,,,"W,2-0",
"October 30, 2005 (Sunday)",,Away,Brandeis,,,,"W,5-0",
"November 5, 2005 (Saturday)",,Home,Washington (Mo.),,,,"W,2-1",
"November 12, 2005 (Saturday)",,Home,Aurora,,,,"W,4-0",
"November 13, 2005 (Sunday)",,Home,Loras,,,,"W,3-0",
"November 18, 2005 (Friday)",,Home,Wheaton (Ill.),,,,"W,2-1",
"November 19, 2005 (Saturday)",Final - OT,Home,Puget Sound,,,,"W,1-0",
"November 25, 2005 (Friday)",Final - OT,Neutral,Messiah,"Greensboro, N.C.",,,"L,1-2",
