Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 4, 2013 (Wednesday)",5:00 p.m.,Away,University of Wisconsin-Stevens Point,"Stevens Point, WI",,,,"T,2-2(2 ot)",Box ScoreRecap
"September 7, 2013 (Saturday)",7:00 p.m.,Home,Wheaton College (Ill.),Macalester Stadium,,,,"L,1-3",Box ScoreRecap
"September 9, 2013 (Monday)",7:30 p.m.,Home,University of Wisconsin-Superior,Macalester Stadium,,,,"W,4-0",Box ScoreRecap
"September 11, 2013 (Wednesday)",7:30 p.m.,Away,University of Wisconsin-Stout,"Menomonie, WI",,,,"W,2-1",Box ScoreRecap
"September 18, 2013 (Wednesday)",4:00 p.m.,Away,University of St. Thomas,"St. Paul, MN",,,,"L,1-2(2 ot)",Box ScoreRecap
"September 21, 2013 (Saturday)",1:00 p.m.,Home,Hamline University,Macalester Stadium,,,,"W,3-2",Box ScoreRecap
"September 25, 2013 (Wednesday)",7:30 p.m.,Away,Augsburg University,"Minneapolis, MN",,,,"L,0-1",Box ScoreRecap
"October 2, 2013 (Wednesday)",4:00 p.m.,Away,College of Saint Benedict,"St. Joseph, MN",,,,"W,1-0",Box ScoreRecap
"October 5, 2013 (Saturday)",1:00 p.m.,Home,Bethel University,Macalester Stadium,,,,"W,2-0",Box ScoreRecap
"October 9, 2013 (Wednesday)",6:00 p.m.,Away,Wartburg College,"Waverly, IA",,,,"W,3-1",Box ScoreRecap
"October 12, 2013 (Saturday)",1:00 p.m.,Away,St. Olaf College,"Northfield, MN",,,,"W,3-1",Box ScoreRecap
"October 15, 2013 (Tuesday)",7:00 p.m.,Home,Carleton College,Macalester Stadium,,,,"W,4-0",Box ScoreRecap
"October 19, 2013 (Saturday)",1:00 p.m.,Home,Gustavus Adolphus College,Macalester Stadium,,,,"W,2-0",Box ScoreRecap
"October 23, 2013 (Wednesday)",4:30 p.m.,Home,Luther College,Macalester Stadium,,,,"W,4-1",Box ScoreRecap
"October 26, 2013 (Saturday)",1:00 p.m.,Away,St. Catherine University,"St. Paul, MN",,,,"W,2-0",Box Score
"October 29, 2013 (Tuesday)",3:30 p.m.,Away,Concordia College (Minn.),"Moorhead, MN",,,,"L,0-1(2ot)",Box ScoreRecap
"November 2, 2013 (Saturday)",1:00 p.m.,Home,Saint Mary's University (Minn.),Macalester Stadium,,,,"W,6-0",Box ScoreRecap
"November 5, 2013 (Tuesday)",7:30 p.m.,Home,St. Olaf College,Macalester Stadium,,,MIAC Playoffs,"W,5-0",Box ScoreRecap
"November 9, 2013 (Saturday)",12 p.m.,Neutral,College of Saint Benedict,Collegeville (St. John's),,,MIAC Playoffs,"L,2-3",Box ScoreRecap
