Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 2000 (Saturday)",,Home,Claremont,"Grinnell, IA",,,"L,23-33",
"September 16, 2000 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"W,30-20",
"September 23, 2000 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,10-7(OT)",
"September 30, 2000 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,44-21",
"October 7, 2000 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,31-34",
"October 14, 2000 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,13-20",
"October 21, 2000 (Saturday)",,Away,St. Norbert,"De Pere, WI",,,"L,0-34",
"October 28, 2000 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,23-6",
"November 4, 2000 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,35-18",
"November 11, 2000 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,13-25",
