Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 4, 2010 (Saturday)",,Home,"St. Thomas, Minn.","De Pere, Wis. - Schneider Stadium",,,"L,40-7",
"September 11, 2010 (Saturday)",,Away,Beloit,"Beloit, Wis.",,,"L,34-31",
"September 18, 2010 (Saturday)",,Away,Knox,"Galesburg, Ill.",,,"W,49-0",
"September 25, 2010 (Saturday)",,Home,Lawrence,"De Pere, Wis. - Schneider Stadium",,,"W,77-26",
"October 2, 2010 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"W,48-2",
"October 9, 2010 (Saturday)",,Home,Illinois College,"De Pere, Wis. - Schneider Stadium",,,"L,26-25",
"October 16, 2010 (Saturday)",,Away,Carroll,"Waukesha, Wis.",,,"W,30-6",
"October 23, 2010 (Saturday)",,Home,Grinnell,"De Pere, Wis. - Schneider Stadium",,,"W,58-14",
"October 30, 2010 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"W,37-13",
"November 6, 2010 (Saturday)",,Home,Lake Forest,"De Pere, Wis. - Schneider Stadium",,,"W,28-0",
"November 20, 2010 (Saturday)",,Away,North Central,"Naperville, Ill.",,,"L,57-7",
