Unnamed: 0,Time,Athletes,Meet,Meet Date
,44.53,"Ampim-Darko, Henderson, Scott, Braun",2017 Dick Young Invitational,"Apr 22, 2017"
,44.54,"Scott, Braun, Ogasawara, Henderson",2017 Jim Duncan Invitational,"Apr 14, 2017"
,49.36,"Ampim-Darko, Henderson, Scott, Ogasawara",Midwest Conference Outdoor Championship,"May 12, 2017"
