Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Henderson, Erik",SO-2,5.57m,"18' 3.25""",2017 Cornell Invite,"Apr 8, 2017",1.8
,"Henderson, Erik",SO-2,5.02m,"16' 5.75""",2017 Cornell Invite,"Apr 8, 2017",1.1
,"Henderson, Erik",SO-2,4.80m,"15' 9""",2017 Cornell Invite,"Apr 8, 2017",0.9
