Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Gallagher, John",JR-3,18.37,2017 Dick Young Invitational,"Apr 22, 2017",1.0
,"Huelskamp, Ethan",FR-1,18.9,2017 Dick Young Invitational,"Apr 22, 2017",1.0
,"Huelskamp, Ethan",FR-1,19.09,Monmouth Fighting Scots Outdoor,"May 6, 2017",1.0
,"Huelskamp, Ethan",FR-1,20.44,2017 Kip Janvrin Open,"Apr 27, 2017",0.9
