Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2019 (Saturday)",,Away,Aurora,"Montgomery, Ill.",,,"L,50-40",Box Score
"September 14, 2019 (Saturday)",,Home,UW-Eau Claire,"De Pere, Wis. - Schneider Stadium",,,"W,27-21",Box Score
"September 28, 2019 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"L,34-14",Box Score
"October 5, 2019 (Saturday)",,Home,Grinnell,"De Pere, Wis. - Schneider Stadium",,,Canceled,
"October 12, 2019 (Saturday)",,Away,Ripon,"Ripon, Wis.",,,"W,24-6",Box Score
"October 19, 2019 (Saturday)",,Home,Beloit,"De Pere, Wis. - Schneider Stadium",,,"W,66-0",Box Score
"October 26, 2019 (Saturday)",,Home,Lawrence,"De Pere, Wis. - Schneider Stadium",,,"W,41-0",Box Score
"November 2, 2019 (Saturday)",,Away,Macalester,"St. Paul, Minn.",,,"W,49-7",Box Score
"November 9, 2019 (Saturday)",,Away,Lake Forest,"Lake Forest, Ill.",,,"W,34-20",Box Score
"November 16, 2019 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"L,10-7",Box Score
