Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 15, 2017 (Wednesday)",5:00 p.m.,Home,Emmaus,"Grinnell, IA/Darby Gymnasium",,,"W,74-63",Box ScoreRecap
"November 16, 2017 (Thursday)",7:00 p.m.,Away,Central College,"Pella, IA",,,"L,82-99",Box ScoreRecap
"November 21, 2017 (Tuesday)",5:00 p.m.,Home,Buena Vista University,"Grinnell, IA/Darby Gymnasium",,,"L,54-67",Box ScoreRecap
"November 25, 2017 (Saturday)",1:00 p.m.,Home,Kansas Christian College,"Grinnell, IA/Darby Gymnasium",,,"W,67-41",Box ScoreRecap
"November 28, 2017 (Tuesday)",7:00 p.m.,Home,Iowa Wesleyan University,"Grinnell, IA/Darby Gymnasium",,,"W,67-57",Box ScoreRecap
"December 1, 2017 (Friday)",7:30 p.m.,Away,Beloit College,"Beloit, WI",,,"L,56-79",Box ScoreRecap
"December 2, 2017 (Saturday)",3:00 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,"L,70-78",Box ScoreRecap
"December 6, 2017 (Wednesday)",7:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,"L,59-86",Box ScoreRecap
"December 9, 2017 (Saturday)",3:00 p.m.,Home,Lawrence University,"Grinnell, IA/Darby Gymnasium",,,"W,69-57",Box ScoreRecap
"January 3, 2018 (Wednesday)",7:30 p.m.,Home,Ripon College,"Grinnell, IA/Darby Gymnasium",,,"L,51-62",Box ScoreRecap
"January 6, 2018 (Saturday)",3:00 p.m.,Away,St. Norbert College,De Pere. WI,,,Canceled,
"January 12, 2018 (Friday)",7:30 p.m.,Home,Lake Forest College,"Grinnell, IA/Darby Gymnasium",,,"W,56-46",Box ScoreRecap
"January 13, 2018 (Saturday)",3:00 p.m.,Home,Beloit College,"Grinnell, IA/Darby Gymnasium",,,"W,59-55",Box ScoreRecap
"January 17, 2018 (Wednesday)",7:30 p.m.,Home,Monmouth College,"Grinnell, IA/Darby Gymnasium",,,"W,62-60",Box ScoreRecap
"January 20, 2018 (Saturday)",3:00 p.m.,Away,Ripon College,"Ripon, WI",,,"L,47-63",Box ScoreRecap
"January 24, 2018 (Wednesday)",8:00 p.m.,Home,Cornell College,"Grinnell, IA/Darby Gymnasium",,,"L,50-70",Box ScoreRecap
"January 27, 2018 (Saturday)",3:00 p.m.,Away,Lawrence University,"Appleton, WI",,,"L,64-71",Box ScoreRecap
"January 30, 2018 (Tuesday)",7:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,"L,63-80",Box ScoreRecap
"February 3, 2018 (Saturday)",5:00 p.m.,Home,Illinois College,"Grinnell, IA/Darby Gymnasium",,,"L,67-68",Box ScoreRecap
"February 7, 2018 (Wednesday)",7:30 p.m.,Away,Knox College,"Galesburg, IL",,,"L,48-64",Box ScoreRecap
"February 10, 2018 (Saturday)",3:00 p.m.,Home,St. Norbert College,"Grinnell, IA/Darby Gymnasium",,,"L,46-60",Box ScoreRecap
"February 13, 2018 (Tuesday)",7:30 p.m.,Home,Knox College,"Grinnell, IA/Darby Gymnasium",,,"L,62-74",Box ScoreRecap
"February 17, 2018 (Saturday)",3:00 p.m.,Away,Illinois College,"Jacksonville, IL",,,"L,58-59",Box ScoreRecap
