Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2011 (Thursday)",,Away,Concordia University Chicago,"Chicago, Ill.",,,"L,0-3",
"September 4, 2011 (Sunday)",,Home,Edgewood College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,3-10",
"September 8, 2011 (Thursday)",,Away,Alverno College,"Milwaukee, Wis.",,,"W,4-0",
"September 11, 2011 (Sunday)",,Home,Cornell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,1-5",
"September 15, 2011 (Thursday)",,Home,Lake Forest College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,1-3",
"September 20, 2011 (Tuesday)",,Home,Wisconsin Lutheran College,"Beloit, Wis./Strong Complex Soccer Field",,,"W,2-1OT",
"September 24, 2011 (Saturday)",,Home,Ripon College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,2-5",
"September 28, 2011 (Wednesday)",,Away,Lakeland College,"Mattoon, Ill.",,,"W,4-1",
"October 2, 2011 (Sunday)",,Away,Knox College,"Galesburg, Ill.",,,"T,1-1OT2",
"October 8, 2011 (Saturday)",,Home,St. Norbert College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-3",
"October 11, 2011 (Tuesday)",,Away,Carroll University,"Waukesha, Wis.",,,"L,0-2",
"October 15, 2011 (Saturday)",,Away,Lawrence University,"Appleton, Wis.",,,"L,1-6",
"October 18, 2011 (Tuesday)",,Home,Maranatha Baptist  University,"Beloit, Wis./Strong Complex Soccer Field",,,"W,3-1",
"October 19, 2011 (Wednesday)",,Away,North Central College,"Naperville, Ill.",,,"L,0-2",
"October 22, 2011 (Saturday)",,Home,Grinnell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-5",
"October 23, 2011 (Sunday)",,Home,Illinois College,"Beloit, Wis./Strong Complex Soccer Field",,,"T,1-1OT2",
"October 29, 2011 (Saturday)",,Away,Monmouth College,"Monmouth, Ill.",,,"L,1-2",
