Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 4, 2008 (Tuesday)",,Neutral,St. Olaf College,"Minneapolis, Minn.",,,"L,1-3",
"March 5, 2008 (Wednesday)",,Neutral,St. Olaf College,"Minneapolis, Minn.",,,"L,2-4",
"March 9, 2008 (Sunday)",,Away,Westminster (Mo.),"Fulton, Mo.",,,"W,9-7",
"March 9, 2008 (Sunday)",,Away,Westminster (Mo.),"Fulton, Mo.",,,"W,6-4",
"March 16, 2008 (Sunday)",,Neutral,Western Conn. State,"Ft. Pierce, FL",,,"L,6-7",
"March 16, 2008 (Sunday)",,Neutral,Western Conn. State,"Ft. Pierce, FL",,,"W,13-9",
"March 17, 2008 (Monday)",,Neutral,Wisconsin-Superior,"Ft. Pierce, FL",,,"L,3-4",
"March 17, 2008 (Monday)",,Neutral,Wisconsin-Superior,Ft. Pierce,,,"W,4-2",
"March 19, 2008 (Wednesday)",,Neutral,SUNY New Paltz,Indian River CC,,,"L,2-6",
"March 19, 2008 (Wednesday)",,Neutral,SUNY New Paltz,Indian River CC,,,"L,5-14",
"March 21, 2008 (Friday)",,Neutral,Bethany Lutheran,"Ft. Pierce, FL",,,"W,6-5",
"March 22, 2008 (Saturday)",,Neutral,Crown College,"Ft. Pierce, FL",,,"W,13-0",
"March 23, 2008 (Sunday)",,Neutral,Carleton College,"Ft. Pierce, FL",,,"W,12-0",
"March 24, 2008 (Monday)",,Neutral,Crown College,"Ft. Pierce, FL",,,"W,6-0",
"March 26, 2008 (Wednesday)",,Home,CENTRAL COLLEGE,"Grinnell, Iowa",,,"W,11-5",
"March 29, 2008 (Saturday)",,Away,Monmouth College,"Monmouth, Ill.",,,"L,6-9",
"March 29, 2008 (Saturday)",,Away,Monmouth College,"Monmouth, Ill.",,,"W,7-3",
"April 5, 2008 (Saturday)",,Home,KNOX COLLEGE,"Grinnell, IA",,,"W,3-2",
"April 5, 2008 (Saturday)",,Home,KNOX COLLEGE,"Grinnell, IA",,,"L,2-3",
"April 6, 2008 (Sunday)",,Home,COE COLLEGE,"Grinnell, Iowa",,,"W,7-3",
"April 14, 2008 (Monday)",,Away,Central College,"Pella, Iowa",,,"L,1-11",
"April 15, 2008 (Tuesday)",,Home,SIMPSON COLLEGE,"Grinnell, IA",,,"L,5-7",
"April 20, 2008 (Sunday)",,Away,Illinois College,"Jacksonville, IL",,,"L,9-10",
"April 20, 2008 (Sunday)",,Away,Illinois College,"Jacksonville,IL",,,"L,6-7",
"April 21, 2008 (Monday)",,Away,Cornell College,"Mount Vernon, Iowa",,,"L,3-12",
"April 26, 2008 (Saturday)",,Home,ILLINOIS COLLEGE,"Grinnell, IA",,,"W,12-7",
"April 26, 2008 (Saturday)",,Home,ILLINOIS COLLEGE,"Grinnell, IA",,,"W,6-3",
"April 27, 2008 (Sunday)",,Away,Knox College,"Galesburg, IL",,,"W,10-4",
"April 27, 2008 (Sunday)",,Away,Knox College,"Galesburg, IL",,,"L,2-12",
"April 29, 2008 (Tuesday)",,Away,Simpson College,"Indianola, IA",,,"L,8-11",
"May 3, 2008 (Saturday)",,Home,Monmouth College,"Grinnell, IA",,,"W,13-2",
"May 3, 2008 (Saturday)",,Home,Monmouth College,"Grinnell, IA",,,"L,4-16",
"May 4, 2008 (Sunday)",,Home,Monmouth College,"Monmouth, IL",,,"L,7-11",
