Date,Opponent,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Field Goals,Field Goals,Field Goals,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs
Date,Opponent,TOT,YDS,AVG,Long,BLKD,TB,FC,50+,IN20,FGM-FGA,Long,BLKD,TOT,YDS,AVG,TB,OB
09/10/2022,Monmouth (IL),8,234,22.5,42,1,0,1,0,0,0-0,,0,1,36,36.0,0,0
9/17/2022,Lawrence University,7,256,37.15,58,0,0,1,1,4,0-0,,0,5,178,35.6,0,0
10/01/2022,Beloit,5,171,21.4,50,0,0,1,1,1,0-0,0.0,0,5,223,44.6,0,0
10/08/2022,Ripon,7,278,39.7,56,0,0,0,1,1,0-0,,0,1,65,65.0,1,0
10/15/2022,Knox,2,95,47.5,65,0,0,1,1,1,0-0,0.0,0,2,76,38.0,0,0
10/22/2022,Lake Forest,8,243,30.4,39,0,0,0,0,0,0-0,,0,1,28,28.0,0,0
10/29/2022,Univ. of Chicago,8,254,31.8,41,0,0,0,0,1,0-0,,0,0,0,,0,0
11/12/2022,Cornell College,4,132,33.0,53,0,0,0,1,1,0-0,,0,0,0,,0,0
