Date,Opponent,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Date,Opponent,ATT,YDS,TD,Long,ATT,YDS,TD,Long,YDS,TD,Long,ATT,YDS,TD,Long,ATT,YDS,TD,Long
09/10/2022,Monmouth (IL),41,-25,0,9,8,61,0,27,61,0,27,3,36,0,25,0,0,0,0
9/17/2022,Lawrence University,44,189,2,63,14,187,2,57,187,2,57,0,0,0,0,1,5,0,5
10/01/2022,Beloit,38,172,2,27,18,184,2,47,184,2,47,5,95,0,25,0,0,0,0
10/08/2022,Ripon,48,95,0,20,7,76,1,26,76,1,26,7,49,0,13,1,0,0,0
10/15/2022,Knox,38,93,0,8,16,195,1,40,195,1,40,2,38,0,20,1,6,0,6
10/22/2022,Lake Forest,34,61,0,8,1,2,0,2,2,0,2,5,61,0,23,0,0,0,0
10/29/2022,Univ. of Chicago,43,50,0,12,4,17,0,8,17,0,8,2,43,0,22,0,0,0,0
11/12/2022,Cornell College,35,128,0,32,6,83,1,36,83,1,36,6,52,0,15,0,0,0,0
