Date,Opponent,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Punting,Field Goals,Field Goals,Field Goals,Kickoffs,Kickoffs,Kickoffs,Kickoffs,Kickoffs
Date,Opponent,TOT,YDS,AVG,Long,BLKD,TB,FC,50+,IN20,FGM-FGA,Long,BLKD,TOT,YDS,AVG,TB,OB
09/10/2022,Grinnell,3,117,39.0,50,0,1,1,1,1,2-2,33.0,0,9,493,54.78,2,0
9/17/2022,Grinnell College,7,321,45.9,69,0,0,0,3,4,0-0,,0,2,80,40.0,0,0
10/01/2022,Grinnell,4,126,31.5,40,0,0,3,0,1,2-2,42.0,0,5,276,55.2,0,0
10/08/2022,Grinnell,3,75,22.5,39,0,0,0,0,0,0-1,0.0,0,9,441,49.0,0,0
10/15/2022,Grinnell,4,169,42.2,52,0,0,0,2,2,0-0,0.0,0,5,271,54.2,1,0
10/22/2022,Grinnell,0,0,0.0,0,0,0,0,0,0,0-0,0.0,0,8,479,59.88,1,0
10/29/2022,Grinnell,2,75,37.5,39,0,0,1,0,0,1-2,51.0,0,10,585,58.5,7,0
11/12/2022,Grinnell,1,26,26.0,26,1,0,0,0,0,1-1,26.0,0,7,325,46.43,0,1
