Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 11, 1999 (Saturday)",,Away,University of Chicago,"Chicago, IL",,,"W,16-14",
"September 18, 1999 (Saturday)",,Home,Monmouth College,"Lake Forest, IL",,,"W,42-14",
"September 25, 1999 (Saturday)",,Away,Grinnell College,"Grinnell, IA",,,"L,21-24",
"October 2, 1999 (Saturday)",,Away,Beloit College,"Beloit, WI",,,"L,14-38",
"October 9, 1999 (Saturday)",,Home,Ripon College,"Lake Forest, IL",,,"L,36-43",
"October 16, 1999 (Saturday)",,Home,Lawrence University,"Lake Forest, IL",,,"W,56-32",
"October 23, 1999 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,27-7",
"October 30, 1999 (Saturday)",,Away,St. Norbert College,"De Pere, WI",,,"L,21-41",
"November 6, 1999 (Saturday)",,Home,Knox College,"Lake Forest, IL",,,"L,13-28",
"November 13, 1999 (Saturday)",,Home,Carroll Univerity,"Lake Forest, IL",,,"W,21-14",
