Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2013 (Friday)",,Away,Wisconsin Lutheran College,"Milwaukee, Wis.",,,"L,0-2",
"September 1, 2013 (Sunday)",,Home,Eureka College,"Beloit, Wis./Strong Complex Soccer Field",,,"W,3-2",
"September 3, 2013 (Tuesday)",,Home,Rockford University,"Beloit, Wis./Strong Complex Soccer Field",,,"W,6-0",
"September 10, 2013 (Tuesday)",,Away,Lakeland College,"Mattoon, Ill.",,,"L,1-2",
"September 13, 2013 (Friday)",,Home,Edgewood College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-3",
"September 20, 2013 (Friday)",,Away,North Central College,"Naperville, Ill.",,,"L,1-3",
"September 25, 2013 (Wednesday)",,Home,Carroll University,"Beloit, Wis./Strong Complex Soccer Field",,,"L,2-3OT",
"September 28, 2013 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"L,0-6",
"October 5, 2013 (Saturday)",,Away,St. Norbert College,"De Pere, Wis.",,,"L,0-6",
"October 6, 2013 (Sunday)",,Home,Ripon College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-3",
"October 9, 2013 (Wednesday)",,Away,Alverno College,"Milwaukee, Wis.",,,"L,0-2",
"October 12, 2013 (Saturday)",,Home,Lawrence University,"Beloit, Wis./Strong Complex Soccer Field",,,"T,2-2OT2",
"October 13, 2013 (Sunday)",,Home,Lake Forest College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-7",
"October 17, 2013 (Thursday)",,Home,Maranatha Baptist  University,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-1",
"October 19, 2013 (Saturday)",,Away,Monmouth College,"Monmouth, Ill.",,,"L,0-7",
"October 26, 2013 (Saturday)",,Home,Illinois College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,0-2",
"October 27, 2013 (Sunday)",,Home,Knox College,"Beloit, Wis./Strong Complex Soccer Field",,,"W,1-0",
"November 2, 2013 (Saturday)",,Home,Cornell College,"Beloit, Wis./Strong Complex Soccer Field",,,"L,1-4",
