Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 3, 2021 (Saturday)",1:00 PM,Away,St. Olaf College,"Northfield, MN",,,"L,2-10",Box ScoreRecap
"April 3, 2021 (Saturday)",3:00 PM,Away,St. Olaf College,"Northfield, MN",,,"L,6-7",Box ScoreRecap
"April 10, 2021 (Saturday)",11:00 AM,Home,University of St. Thomas,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"L,0-11",Box ScoreRecap
"April 10, 2021 (Saturday)",1:00 PM,Home,University of St. Thomas,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"W,4-2",Box ScoreRecap
"April 11, 2021 (Sunday)",1:00 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/ Macalester Softball Complex",,,"W,7-2",Box ScoreRecap
"April 11, 2021 (Sunday)",3:00 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/ Macalester Softball Complex",,,"W,2-0",Box ScoreRecap
"April 15, 2021 (Thursday)",3:30 PM,Away,Augsburg University,"Minneapolis, MN/Augsburg University",,,"W,7-5",Box ScoreRecap
"April 15, 2021 (Thursday)",5:30 PM,Away,Augsburg University,"Minneapolis, MN/Augsburg University",,,"W,3-1",Box ScoreRecap
"April 17, 2021 (Saturday)",1:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,"L,2-3",Box ScoreRecap
"April 17, 2021 (Saturday)",3:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,"L,5-11",Box ScoreRecap
"April 18, 2021 (Sunday)",3:30 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"L,5-6",Box ScoreRecap
"April 18, 2021 (Sunday)",5:30 PM,Home,Carleton College,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"L,5-8",Box ScoreRecap
"April 21, 2021 (Wednesday)",3:30 PM,Away,St. Catherine University,"St. Paul, MN/ St. Catherine University",,,Postponed,
"April 21, 2021 (Wednesday)",5:30 PM,Away,St. Catherine University,"St. Paul, MN/ St. Catherine University",,,Postponed,
"April 24, 2021 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN/Gustavus Adolphus",,,"W,6-2",Box ScoreRecap
"April 24, 2021 (Saturday)",3:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN/Gustavus Adolphus",,,"L,0-3",Box ScoreRecap
"April 26, 2021 (Monday)",4:30 PM,Home,College of Saint Benedict,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"L,0-10",Box ScoreRecap
"April 26, 2021 (Monday)",6:30 PM,Home,College of Saint Benedict,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"L,4-17",Box ScoreRecap
"April 29, 2021 (Thursday)",4:30 PM,Home,Bethel University,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"L,1-13",Box ScoreRecap
"April 29, 2021 (Thursday)",6:30 PM,Home,Bethel University,"St. Paul, MN (Home)/ Macalester Softball Complex",,,"L,5-9",Box ScoreRecap
"May 1, 2021 (Saturday)",1:00 PM,Away,Hamline University,"St. Paul, MN/ Hamline University",,,"L,1-4",Box ScoreRecap
"May 1, 2021 (Saturday)",3:00 PM,Away,Hamline University,"St. Paul, MN/ Hamline University",,,"W,1-0",Box ScoreRecap
"May 4, 2021 (Tuesday)",3:30 PM,Away,St. Catherine University,"St. Paul, MN",,,"L,5-13",Box ScoreRecap
"May 4, 2021 (Tuesday)",5:30 PM,Away,St. Catherine University,"St. Paul, MN",,,"L,4-12",Box ScoreRecap
