Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 22, 2017 (Tuesday)",5:00 PM,Away,Millikin University,"Decatur, IL",,,Scrimmage,,History
"September 2, 2017 (Saturday)",6:00 PM,Away,Eureka College,"Eureka, IL",,,,"W,28-21",Box ScoreRecapResults
"September 9, 2017 (Saturday)",1:00 PM,Home,Beloit College,"Galesburg, IL/Knosher Bowl",,,,"W,35-17",Box ScoreRecapResults
"September 23, 2017 (Saturday)",1:00 PM,Home,Ripon College,"Galesburg, IL/Knosher Bowl",,,,"W,13-6",Box ScoreRecapResults
"September 30, 2017 (Saturday)",1:00 PM,Away,St. Norbert College,"De Pere, WI",,,,"L,17-61",Box ScoreRecapResults
"October 7, 2017 (Saturday)",2:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,,"L,21-28",Box ScoreRecapResults
"October 14, 2017 (Saturday)",12:00 PM,Home,Grinnell College,"Galesburg, IL/Knosher Bowl",,,,"W,56-14",Box ScoreRecapResults
"October 21, 2017 (Saturday)",6:00 PM,Away,Illinois College,"Jacksonville, IL",,,,"L,13-23",Box ScoreRecapResults
"October 28, 2017 (Saturday)",1:00 PM,Home,Cornell College,"Galesburg, IL/Knosher Bowl",,,Homecoming,"L,51-52",Box ScoreRecapResults
"November 4, 2017 (Saturday)",2:00 PM,Away,Monmouth College,"Monmouth, IL",,,,"L,10-52",Box ScoreRecap
"November 11, 2017 (Saturday)",1:00 PM,Home,Lawrence University,"Galesburg, IL/Knosher Bowl",,,Midwest Conference Championship Weekend,"W,30-0",Box ScoreRecapResults
