Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Goodell, Brian",JR-3,8:49.12,Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Robinson, Luke",FR-1,8:49.64,Darren Young Classic,"Feb 11, 2023"
,"Ramsey, Bradley",JR-3,8:59.31,Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Nickeson, Andrew",SR-4,9:04.17,Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Miller, John",FR-1,9:28.80,Grinnell Opener,"Dec 9, 2022"
,"Krysan, Mark",SO-2,9:44.10,Darren Young Classic,"Feb 11, 2023"
,"Turner, Ezra",FR-1,9:59.26,Hilltop Invitational,"Jan 21, 2023"
,"Williams, Carter",SO-2,10:04.60,Darren Young Classic,"Feb 11, 2023"
,"Short, Ben",JR-3,10:49.01,Darren Young Classic,"Feb 11, 2023"
