Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 16, 2010 (Tuesday)",,Home,Lindenwood University-Belleville,"Grinnell, IA",,,"W,129-90",
"November 22, 2010 (Monday)",,Neutral,Buena Vista,"Des Moines, IA",,,"W,113-105",
"November 23, 2010 (Tuesday)",,Home,Faith Baptist,"Grinnell, IA",,,"W,137-103",
"November 27, 2010 (Saturday)",,Away,Wartburg,"Waverly, IA",,,"W,100-83",
"December 3, 2010 (Friday)",,Away,St. Norbert,"De Pere, WI",,,"L,85-112",
"December 4, 2010 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,113-125",
"December 6, 2010 (Monday)",,Home,Principia,"Grinnell, IA",,,"W,150-90",
"December 8, 2010 (Wednesday)",,Home,Knox,"Grinnell, IA",,,"W,132-120",
"December 11, 2010 (Saturday)",,Away,Carroll,"Waukesha, WI",,,"L,99-109",
"January 5, 2011 (Wednesday)",,Home,Beloit,"Grinnell, IA",,,"W,98-93",
"January 11, 2011 (Tuesday)",,Away,Illinois College,"Jacksonville, IL",,,"L,92-104",
"January 14, 2011 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,104-95",
"January 15, 2011 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"L,102-105",
"January 21, 2011 (Friday)",,Away,Beloit,"Beloit, WI",,,"L,108-119",
"January 22, 2011 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,112-103(OT)",
"January 26, 2011 (Wednesday)",,Home,Monmouth,"Grinnell, IA",,,"W,133-92",
"January 29, 2011 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,87-76",
"February 4, 2011 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,110-83",
"February 5, 2011 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,79-65",
"February 9, 2011 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"W,73-67",
"February 12, 2011 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,98-91",
"February 14, 2011 (Monday)",,Away,Knox,"Galesburg, IL",,,"W,90-76",
"February 19, 2011 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"W,78-69",
"February 25, 2011 (Friday)",,Neutral,Illinois College (MWC Tournament Semifinal),"De Pere, WI",,,"W,93-91",
"February 26, 2011 (Saturday)",,Away,St. Norbert (MWC Tournament Championship),"De Pere, WI",,,"L,67-89",
