Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 13, 1963 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,7-2",
"April 20, 1963 (Saturday)",,Home,Drake,"Grinnell, IA",,,"W,6-1",
"April 23, 1963 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"W,4-3",
"April 30, 1963 (Tuesday)",,Home,Iowa State,"Grinnell, IA",,,"L,4-5",
"May 3, 1963 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,6-3",
"May 4, 1963 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,6-3",
"May 4, 1963 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"W,9-0",
"May 10, 1963 (Friday)",,Away,Carleton,"Northfield, MN",,,"L,2-7",
"May 11, 1963 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"W,6-3",
"May 17, 1963 (Friday)",,Away,Midwest Conference Tournament,"Northfield, MN",,,3rd/10 Teams,
