Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 15, 1979 (Thursday)",,Home,Central,"Grinnell, IA",,,"W,55-52",
"November 17, 1979 (Saturday)",,Away,Simpson,"Indianola, IA",,,"L,34-93",
"November 20, 1979 (Tuesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,52-56",
"November 26, 1979 (Monday)",,Away,Coe,"Cedar Rapids, Ia",,,"W,56-49",
"November 30, 1979 (Friday)",,Home,Graceland,"Grinnell, IA",,,"L,64-88",
"December 1, 1979 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,79-75",
"December 4, 1979 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,49-61",
"December 7, 1979 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"W,81-66",
"December 8, 1979 (Saturday)",,Home,St. Ambrose,"Grinnell, IA",,,"L,65-80",
"January 16, 1980 (Wednesday)",,Home,Marshalltown,"Grinnell, IA",,,"W,73-62",
"January 19, 1980 (Saturday)",,Home,Indian Hills,"Grinnell, IA",,,"W,2-0",
"January 23, 1980 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"L,44-71",
"January 26, 1980 (Saturday)",,Away,Clarke,"Dubuque, IA",,,"L,68-69",
"January 30, 1980 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"L,47-64",
"February 1, 1980 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,66-76",
"February 2, 1980 (Saturday)",,Away,Spoon River,"Canton, IL",,,"W,70-55",
"February 8, 1980 (Friday)",,Neutral,Knox,"Mount Vernon, IA",,,"W,72-56",
"February 8, 1980 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,61-72",
"February 9, 1980 (Saturday)",,Neutral,Knox,"Mount Vernon, IA",,,"W,69-53",
"February 12, 1980 (Tuesday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,71-73",
"February 15, 1980 (Friday)",,Home,Central,"Grinnell, IA",,,"L,42-71",
