Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 18, 1980 (Tuesday)",,Home,Indian Hills,"Grinnell, IA",,,"L,37-53",
"November 22, 1980 (Saturday)",,Away,Wartburg,"Waverly, IA",,,"L,37-83",
"November 22, 1980 (Saturday)",,Neutral,Dordt,"Waverly, IA",,,"L,23-67",
"November 25, 1980 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,24-74",
"November 29, 1980 (Saturday)",,Away,St. Ambrose,"Davenport, IA",,,"L,40-112",
"December 2, 1980 (Tuesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,47-93",
"December 6, 1980 (Saturday)",,Home,Simpson,"Grinnell, IA",,,"L,41-91",
"January 12, 1981 (Monday)",,Away,Marshalltown,"Marshalltown, IA",,,"L,53-87",
"January 15, 1981 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"L,43-82",
"January 16, 1981 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"L,39-78",
"January 17, 1981 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,50-87",
"January 21, 1981 (Wednesday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"L,34-79",
"January 24, 1981 (Saturday)",,Away,Clarke,"Dubuque, IA",,,"L,48-70",
"January 27, 1981 (Tuesday)",,Away,Graceland,"Lamoni, IA",,,"L,34-97",
"January 30, 1981 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,46-64",
"January 31, 1981 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,40-65",
"February 5, 1981 (Thursday)",,Home,Coe,"Grinnell, IA",,,"L,48-64",
"February 11, 1981 (Wednesday)",,Away,Indian Hills,"Ottumwa, IA",,,"L,51-64",
"February 13, 1981 (Friday)",,Home,Knox,"Grinnell, IA",,,"L,35-46",
"February 14, 1981 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,36-78",
"February 7, 2981 (Wednesday)",,Home,Clarke,"Grinnell, IA",,,"W,43-41",
